step,loss,train_loss_avg10,probe_loss,probe_accuracy,batch_accuracy,step_seconds,wall_clock_s
18,2.265029191970825,2.29705650806427,2.295118570327759,0.0859375,0.109375,0.010156749980524182,0.47170524997636676
19,2.204926013946533,2.2904580354690554,2.297405242919922,0.0859375,0.1875,0.013885207998100668,0.4939632499590516
20,2.259915351867676,2.2913644313812256,2.301347017288208,0.12890625,0.140625,0.009306874999310821,0.5175330829806626
21,2.2576847076416016,2.289576840400696,2.29449200630188,0.125,0.1875,0.009032792004290968,0.5375934999901801
22,2.2914507389068604,2.2900573015213013,2.2846202850341797,0.125,0.09375,0.009698667039629072,0.5621570829534903
23,2.2676637172698975,2.2886281967163087,2.2822749614715576,0.1015625,0.15625,0.008411291986703873,0.5816879170015454
24,2.2754592895507812,2.2878064155578612,2.290703058242798,0.0859375,0.109375,0.00786216597771272,0.6041779999504797
25,2.2825679779052734,2.286722254753113,2.285525321960449,0.1015625,0.140625,0.008871084020938724,0.6249799999641255
26,2.296886444091797,2.2869871139526365,2.283294677734375,0.1015625,0.09375,0.009800833009649068,0.6437887079664506
27,2.2657666206359863,2.286689305305481,2.279121160507202,0.1171875,0.09375,0.01146941602928564,0.6692662079585716
28,2.23030424118042,2.2868429899215696,2.262852668762207,0.09375,0.140625,0.009103582997340709,0.6884699999936856
29,2.2325191497802734,2.295662450790405,2.2760396003723145,0.109375,0.171875,0.014165749948006123,0.713752374984324
30,2.253131866455078,2.292696952819824,2.291811227798462,0.0859375,0.125,0.009766917035449296,0.7301328749745153
31,2.202803611755371,2.291496682167053,2.2790238857269287,0.125,0.140625,0.01300495897885412,0.7539136669947766
32,2.2018821239471436,2.2893410682678224,2.2459664344787598,0.13671875,0.203125,0.01670637499773875,0.7822852499666624
33,2.194221258163452,2.2848753690719605,2.2497949600219727,0.13671875,0.125,0.015198166016489267,0.8074467079713941
34,2.2188055515289307,2.2871415853500365,2.252112865447998,0.11328125,0.1875,0.018115625018253922,0.8344913329929113
35,2.2876880168914795,2.2880752086639404,2.2878551483154297,0.1015625,0.171875,0.015113291039597243,0.8592203749576584
36,2.133695602416992,2.2832874774932863,2.2067196369171143,0.15625,0.125,0.014356540981680155,0.8893211669637822
37,2.229360580444336,2.2833561182022093,2.348315715789795,0.12890625,0.140625,0.015219124965369701,0.9406035419669934
38,2.1822869777679443,2.305289363861084,2.1904685497283936,0.12890625,0.0625,0.016979207983240485,1.010921957960818
39,2.067619800567627,2.2942907094955443,2.1720736026763916,0.19921875,0.25,0.014872125000692904,1.040442332974635
40,2.138906717300415,2.2949947118759155,2.1967906951904297,0.140625,0.25,0.014992749958764762,1.0620096249622293
41,2.069321393966675,2.286951279640198,2.177048921585083,0.1484375,0.1875,0.0153292499599047,1.091198332956992
42,1.9927760362625122,2.270281672477722,2.2064247131347656,0.15625,0.21875,0.01587029197253287,1.1647231669630855
43,1.919569492340088,2.2661534786224364,2.2259414196014404,0.1640625,0.234375,0.017249041993636638,1.2074404999730177
44,1.902596354484558,2.261947441101074,2.1394238471984863,0.18359375,0.28125,0.019060834019910544,1.2582107079797424
45,1.8689897060394287,2.247976064682007,2.3203675746917725,0.1171875,0.25,0.03378170798532665,1.3191454169573262
46,2.015171766281128,2.2579049110412597,2.278379440307617,0.1328125,0.1875,0.03576416696887463,1.3747534999856725
47,1.8656502962112427,2.237818717956543,2.4122376441955566,0.13671875,0.28125,0.0278220409527421,1.4095684999483638
48,2.154628276824951,2.2268518209457397,2.3214452266693115,0.1171875,0.109375,0.032896499964408576,1.451675541989971
49,2.0199098587036133,2.2298038005828857,2.554305076599121,0.1484375,0.234375,0.030495750019326806,1.4928184999735095
50,2.1736111640930176,2.254246783256531,2.5604937076568604,0.12890625,0.25,0.0261467500240542,1.5261305419844575
51,2.3829360008239746,2.28965425491333,2.6357765197753906,0.109375,0.1875,0.036102125013712794,1.5687315419781953
52,2.278867483139038,2.363820028305054,2.318674087524414,0.14453125,0.15625,0.02613845799351111,1.6011519999592565
53,2.0751535892486572,2.358450746536255,2.456024646759033,0.12109375,0.234375,0.03322099999058992,1.6448847079882398
54,2.156984567642212,2.3713539361953737,2.2281746864318848,0.19140625,0.15625,0.03140970895765349,1.6834099999978207
55,2.0499863624572754,2.3763229846954346,2.2438626289367676,0.16015625,0.234375,0.02978520904434845,1.720482207951136
56,1.8778878450393677,2.353427195549011,2.1839756965637207,0.1796875,0.21875,0.03986595798050985,1.7685034580063075
57,2.1234474182128906,2.3590548276901244,2.1630308628082275,0.171875,0.15625,0.03430262499023229,1.8101820419542491
58,1.9959440231323242,2.3397974967956543,2.3372066020965576,0.15234375,0.203125,0.034065957996062934,1.8501397079671733
59,2.1884398460388184,2.3538084983825684,2.3709678649902344,0.15234375,0.1875,0.038964000006671995,1.8916037500021048
60,2.2721283435821533,2.3469301223754884,2.4604127407073975,0.109375,0.15625,0.04318612499628216,1.9370122499531135
61,2.262482166290283,2.3391733884811403,2.542369842529297,0.1328125,0.25,0.024676375032868236,1.9640615419484675
62,2.236203193664551,2.283783721923828,2.38852596282959,0.0859375,0.125,0.02482174994656816,1.9911985420039855
63,2.06480073928833,2.301218867301941,2.3092758655548096,0.15625,0.1875,0.021948208042886108,2.0154462920036167
64,2.192570686340332,2.2847508907318117,2.2889339923858643,0.12109375,0.125,0.052499957964755595,2.0702691249898635
65,2.31095814704895,2.3024937391281126,2.3070030212402344,0.10546875,0.078125,0.020726957998704165,2.0931940419832245
66,2.138735294342041,2.3221590518951416,2.2446467876434326,0.16015625,0.21875,0.015906249987892807,2.111330041952897
67,2.183243989944458,2.3276873588562013,2.263418197631836,0.08203125,0.078125,0.02039987494936213,2.134251332958229
68,2.069977045059204,2.3312865495681763,2.3645401000976562,0.11328125,0.265625,0.01838550000684336,2.1562208749819547
69,2.3053410053253174,2.33595016002655,2.445363759994507,0.0859375,0.109375,0.023471250024158508,2.1841034169774503
70,2.5165064334869385,2.3513946533203125,2.4193387031555176,0.09375,0.078125,0.030231791955884546,2.227324791951105
71,2.3671975135803223,2.358094596862793,2.582153797149658,0.08203125,0.15625,0.027428457979112864,2.2617488329997286
72,2.245748996734619,2.3628390073776244,2.7792744636535645,0.08984375,0.21875,0.02396779099944979,2.290478249953594
73,2.7400765419006348,2.4089626550674437,2.8475162982940674,0.0859375,0.078125,0.019615457975305617,2.314151957980357
74,2.4249541759490967,2.484417462348938,2.40616512298584,0.05078125,0.046875,0.021919999970123172,2.345235707995016
75,2.3624014854431152,2.493135666847229,2.4599432945251465,0.08203125,0.140625,0.018615041044540703,2.368883624963928
76,2.3583455085754395,2.497735285758972,2.427863836288452,0.11328125,0.078125,0.02209133398719132,2.4118549169506878
77,2.249504327774048,2.5199642181396484,2.3171401023864746,0.125,0.109375,0.021140415978152305,2.437618499970995
78,2.196647882461548,2.5156052112579346,2.35846209526062,0.0859375,0.15625,0.018890249950345606,2.482737249985803
79,2.2064099311828613,2.506258821487427,2.3569202423095703,0.10546875,0.171875,0.013133040978573263,2.503770124982111
80,2.2416703701019287,2.4817229986190794,2.2664144039154053,0.1015625,0.0625,0.014703832974191755,2.530713082989678
81,2.1741156578063965,2.452219605445862,2.2668750286102295,0.10546875,0.09375,0.0088930829660967,2.5452029579901136
82,2.2241060733795166,2.449885439872742,2.252126932144165,0.0859375,0.09375,0.012185458035673946,2.562988707970362
83,2.152257204055786,2.3972373485565184,2.232635736465454,0.10546875,0.109375,0.010548333986662328,2.5901250419556163
84,2.0423502922058105,2.3196969509124754,2.394404888153076,0.109375,0.15625,0.014728875015862286,2.6205729579669423
85,2.2948362827301025,2.309097242355347,2.300092935562134,0.10546875,0.109375,0.01764816598733887,2.6480069999815896
86,2.2917754650115967,2.3013537406921385,2.329829454421997,0.09375,0.109375,0.007977584027685225,2.6664105829549953
87,2.2591464519500732,2.292786955833435,2.34409236907959,0.109375,0.15625,0.014857000031042844,2.6975784999667667
88,2.1185848712921143,2.2981245517730713,2.462501287460327,0.109375,0.15625,0.0238268329994753,2.7492409169790335
89,2.260174512863159,2.298714351654053,2.302712917327881,0.1015625,0.078125,0.02375970804132521,2.7901890829671174
90,2.217803478240967,2.2912110805511476,2.3523542881011963,0.1015625,0.140625,0.024641290947329253,2.828779375005979
91,2.223468780517578,2.3018075227737427,2.2979736328125,0.109375,0.140625,0.023437124968040735,2.861231707967818
92,2.119114398956299,2.2893861055374147,2.334197998046875,0.1328125,0.25,0.024677124980371445,2.895631332998164
93,2.350850820541382,2.2997098684310915,2.352569818496704,0.05859375,0.0625,0.022541249985806644,2.924435082997661
94,2.314419746398926,2.311005187034607,2.464834451675415,0.1171875,0.171875,0.02436587499687448,2.9546891669742763
95,2.197282075881958,2.30788140296936,2.3996055126190186,0.12890625,0.15625,0.03689966700039804,2.999671416997444
96,2.2159905433654785,2.3015764951705933,2.3779447078704834,0.12109375,0.25,0.024117374967318028,3.0279124999651685
97,2.2941768169403076,2.3059804439544678,2.322147846221924,0.1015625,0.140625,0.023455791000742465,3.0635024999501184
98,2.326749324798584,2.315720963478088,2.342207908630371,0.09375,0.09375,0.025047833973076195,3.096682542003691
99,2.191948652267456,2.3036566257476805,2.3787143230438232,0.109375,0.125,0.02439158398192376,3.1250394170056097
100,2.2012171745300293,2.2971349477767946,2.770232915878296,0.09765625,0.109375,0.023549833975266665,3.1574364999542013
101,2.391303777694702,2.3310328245162966,2.6363797187805176,0.0859375,0.109375,0.024379750015214086,3.185655457957182
102,2.4063596725463867,2.360746216773987,2.538573980331421,0.0859375,0.15625,0.02301108295796439,3.212324207997881
103,2.6283376216888428,2.4009130239486693,2.495375871658325,0.0859375,0.0625,0.022519459016621113,3.2392752079758793
104,2.3025851249694824,2.4190581798553468,2.3025853633880615,0.0859375,0.0625,0.021492542000487447,3.2658766249660403
