step,loss,loss_avg10,probe_loss,probe_accuracy,batch_accuracy,lr,grad_norm,step_norm,trust_radius,rho,lambda_star,tr_secular_evals,eig_min,eig_max,wall_clock_s
179.0,2.443,2.4722,2.4683,0.133,0.062,0.1,6.106,0.01563,0.01562,-0.112,666.7,35.0,-399.0,1200.0,210.1
180.0,2.5005,2.478,2.4683,0.133,0.094,0.1,15.32,0.003906,0.003906,0.898,10060.0,35.0,-6560.0,459.0,211.77
181.0,2.4999,2.4845,2.4718,0.129,0.219,0.1,6.188,0.007813,0.007812,0.21,2575.0,35.0,-1890.0,285.0,213.37
182.0,2.4267,2.4736,2.471,0.137,0.188,0.1,4.402,0.001953,0.001953,0.969,2099.0,40.0,-99.7,247.0,214.76
183.0,2.478,2.4724,2.4696,0.133,0.188,0.1,1.7,0.003906,0.003906,0.779,763.9,35.0,-519.0,620.0,216.25
184.0,2.6782,2.4849,2.469,0.125,0.125,0.1,5.915,0.007813,0.007812,1.102,526.4,35.0,-271.0,1090.0,217.48
185.0,2.6643,2.5005,2.4724,0.133,0.0,0.1,2.73,0.01563,0.01562,0.965,139.4,36.0,-35.8,3270.0,219.14
186.0,2.4652,2.496,2.477,0.137,0.125,0.1,11.56,0.03125,0.03125,0.499,320.0,36.0,-282.0,5170.0,220.3
187.0,2.5421,2.5078,2.4629,0.156,0.062,0.1,3.062,0.03125,0.03125,0.786,67.42,36.0,-57.6,758.0,221.57
188.0,2.4441,2.5115,2.4604,0.145,0.125,0.1,5.705,0.0625,0.0625,0.219,138.7,35.0,-91.5,895.0,222.9
189.0,2.4746,2.5148,2.5258,0.121,0.0,0.1,4.13,0.01563,0.01562,-0.136,1060.0,36.0,-989.0,6450.0,224.17
190.0,2.6977,2.535,2.5258,0.121,0.094,0.1,26.41,0.003906,0.003906,0.797,4168.0,38.0,-816.0,4610.0,225.55
191.0,2.6116,2.5282,2.5107,0.125,0.094,0.1,6.21,0.007812,0.007812,0.306,3670.0,36.0,-3560.0,295.0,227.02
192.0,2.6519,2.5454,2.5435,0.133,0.125,0.1,10.28,0.007813,0.007812,0.884,557.3,37.0,-216.0,6780.0,228.52
193.0,2.6677,2.5612,2.5578,0.137,0.031,0.1,20.89,0.01563,0.01562,0.234,5059.0,35.0,-3750.0,704.0,230.13
194.0,2.4058,2.5512,2.5002,0.129,0.125,0.1,6.593,0.003906,0.003906,1.169,3419.0,35.0,-2390.0,2120.0,232.08
195.0,2.4283,2.5441,2.4876,0.129,0.156,0.1,10.44,0.007812,0.007812,0.341,11370.0,36.0,-10100.0,262.0,233.39
196.0,2.4935,2.5376,2.4784,0.125,0.125,0.1,7.744,0.007813,0.007812,0.914,606.3,37.0,-218.0,12900.0,235.22
197.0,2.3427,2.5211,2.4741,0.129,0.094,0.1,5.983,0.01563,0.01562,0.028,3303.0,36.0,-3030.0,198.0,236.75
198.0,2.4602,2.5188,2.4741,0.129,0.156,0.1,4.085,0.003906,0.003906,1.115,2668.0,35.0,-2140.0,198.0,238.2
199.0,2.358,2.5146,2.4751,0.133,0.188,0.1,8.514,0.007813,0.007812,0.773,482.8,38.0,-72.1,3440.0,240.2
200.0,2.2703,2.503,2.4787,0.129,0.156,0.1,3.444,0.01563,0.01562,0.659,131.0,36.0,-123.0,5160.0,241.82
201.0,2.4296,2.4995,2.4724,0.141,0.062,0.1,8.494,0.01563,0.01562,0.056,14750.0,36.0,-14700.0,284.0,244.01
202.0,2.6975,2.5131,2.4724,0.141,0.062,0.1,5.219,0.003906,0.003906,0.951,1318.0,38.0,-254.0,271.0,245.87
203.0,2.7491,2.5266,2.4778,0.133,0.062,0.1,6.875,0.007813,0.007812,0.929,6363.0,36.0,-5630.0,354.0,247.28
204.0,2.5594,2.5207,2.4659,0.129,0.031,0.1,5.575,0.01563,0.01562,0.307,3664.0,36.0,-3430.0,1820.0,248.78
205.0,2.6762,2.5213,2.4535,0.141,0.094,0.1,8.482,0.01562,0.01562,0.125,2224.0,35.0,-1700.0,127.0,250.3
206.0,2.3623,2.5161,2.466,0.133,0.031,0.1,12.27,0.003906,0.003906,0.907,1157.0,39.0,-122.0,7990.0,251.5
207.0,2.3857,2.5083,2.4655,0.133,0.094,0.1,21.86,0.007813,0.007812,0.257,6999.0,35.0,-4480.0,2070.0,252.71
208.0,2.4662,2.5094,2.4675,0.125,0.094,0.1,7.335,0.007813,0.007812,0.478,5714.0,35.0,-4790.0,65.9,253.95
209.0,2.5144,2.5114,2.459,0.141,0.031,0.1,7.024,0.007813,0.007812,0.258,5448.0,36.0,-4970.0,375.0,255.1
210.0,2.4616,2.4996,2.4675,0.125,0.188,0.1,9.44,0.007812,0.007812,0.835,617.1,38.0,-130.0,3940.0,256.2
211.0,2.4599,2.492,2.4597,0.133,0.094,0.1,8.384,0.01563,0.01562,-0.477,671.5,36.0,-582.0,2650.0,257.61
212.0,2.3979,2.4793,2.4597,0.133,0.125,0.1,23.81,0.003906,0.003906,0.547,15030.0,35.0,-9210.0,289.0,259.02
213.0,2.3352,2.4627,2.461,0.125,0.188,0.1,3.488,0.003906,0.003906,0.95,3196.0,35.0,-2700.0,535.0,260.56
214.0,2.5286,2.4688,2.4588,0.133,0.094,0.1,17.45,0.007813,0.007812,0.575,2203.0,38.0,-503.0,10100.0,261.76
215.0,2.3184,2.4633,2.4498,0.137,0.188,0.1,6.389,0.007812,0.007812,0.95,388.5,39.0,-43.3,3740.0,262.84
216.0,2.5507,2.4662,2.4457,0.137,0.062,0.1,11.38,0.01563,0.01562,0.601,499.0,36.0,-453.0,9080.0,264.0
217.0,2.4997,2.4741,2.4427,0.137,0.062,0.1,3.177,0.01563,0.01562,-0.05,1643.0,36.0,-1540.0,82.1,265.34
218.0,2.327,2.4674,2.4427,0.137,0.156,0.1,2.377,0.003906,0.003906,0.992,320.7,36.0,-79.5,1370.0,266.99
219.0,2.4324,2.4711,2.4415,0.137,0.125,0.1,7.645,0.007813,0.007812,0.899,659.1,37.0,-197.0,6150.0,268.45
220.0,2.6771,2.4914,2.4418,0.133,0.094,0.1,6.123,0.01563,0.01562,0.444,466.5,35.0,-396.0,5420.0,269.82
221.0,2.4522,2.4926,2.4759,0.129,0.062,0.1,4.703,0.01563,0.01562,-0.052,342.3,35.0,-278.0,690.0,271.67
222.0,2.5976,2.4876,2.4759,0.129,0.094,0.1,18.85,0.003906,0.003906,0.825,3969.0,40.0,-176.0,1190.0,273.02
223.0,2.3383,2.467,2.4891,0.145,0.188,0.1,3.794,0.007813,0.007812,0.55,1324.0,35.0,-1070.0,183.0,274.63
224.0,2.6708,2.4726,2.4922,0.129,0.094,0.1,32.27,0.007813,0.007812,0.227,14880.0,35.0,-11000.0,699.0,275.88
225.0,2.4335,2.4605,2.4908,0.137,0.094,0.1,10.36,0.001953,0.001953,0.87,4083.0,41.0,-94.4,2000.0,277.5
226.0,2.4996,2.4673,2.4941,0.133,0.062,0.1,5.286,0.003906,0.003906,0.581,5336.0,35.0,-4200.0,80.4,278.8
227.0,2.4574,2.4709,2.4846,0.133,0.062,0.1,23.18,0.003906,0.003906,0.381,21980.0,35.0,-16100.0,323.0,280.07
228.0,2.3648,2.4659,2.4643,0.137,0.125,0.1,4.069,0.003906,0.003906,-0.124,5690.0,36.0,-5070.0,122.0,281.79
229.0,2.4726,2.4638,2.4643,0.137,0.125,0.1,3.95,0.0009766,0.0009766,0.976,7848.0,35.0,-4470.0,349.0,283.06
230.0,2.4665,2.464,2.4713,0.133,0.125,0.1,21.47,0.001953,0.001953,0.875,8654.0,40.0,-371.0,3050.0,285.02
231.0,2.4256,2.4623,2.4804,0.129,0.094,0.1,22.51,0.003906,0.003906,0.836,2653.0,38.0,-525.0,6280.0,286.73
232.0,2.2694,2.4559,2.4606,0.137,0.219,0.1,9.241,0.007813,0.007812,0.771,353.5,38.0,-78.7,3950.0,287.97
233.0,2.7043,2.4743,2.4798,0.133,0.031,0.1,3.117,0.01563,0.01562,-0.257,848.9,36.0,-765.0,1800.0,289.19
234.0,2.4464,2.4702,2.4798,0.133,0.094,0.1,4.576,0.003906,0.003906,0.691,1073.0,35.0,-651.0,1640.0,290.95
235.0,2.5093,2.4798,2.4687,0.137,0.062,0.1,5.681,0.003906,0.003906,1.01,1361.0,35.0,-1120.0,1920.0,292.32
236.0,2.7938,2.4919,2.453,0.125,0.094,0.1,17.55,0.007813,0.007812,1.126,894.1,35.0,-691.0,3540.0,294.37
237.0,2.671,2.5005,2.4413,0.129,0.031,0.1,6.431,0.01563,0.01562,0.269,322.8,36.0,-290.0,3360.0,295.9
238.0,2.405,2.5044,2.4577,0.129,0.125,0.1,6.567,0.01563,0.01562,0.695,131.8,36.0,-33.5,4740.0,297.33
239.0,2.352,2.5004,2.4737,0.141,0.219,0.1,9.938,0.01563,0.01562,0.013,2677.0,35.0,-2070.0,1840.0,298.99
240.0,2.6083,2.4969,2.4737,0.141,0.125,0.1,11.42,0.003906,0.003906,0.139,10100.0,35.0,-7360.0,745.0,300.42
241.0,2.3107,2.4899,2.4835,0.133,0.094,0.1,4.292,0.0009766,0.0009766,0.981,3406.0,41.0,-62.5,3760.0,302.14
242.0,2.5545,2.4877,2.483,0.133,0.125,0.1,42.06,0.001953,0.001953,0.928,18920.0,41.0,-427.0,3300.0,303.92
243.0,2.7656,2.5091,2.4816,0.133,0.0,0.1,7.149,0.003906,0.003906,1.005,987.7,35.0,-565.0,2930.0,305.32
244.0,2.6734,2.5092,2.4757,0.141,0.062,0.1,14.0,0.007813,0.007812,0.896,6343.0,35.0,-4790.0,272.0,306.66
245.0,2.512,2.5131,2.4476,0.129,0.062,0.1,7.845,0.01563,0.01562,0.135,4661.0,36.0,-4360.0,2950.0,307.83
246.0,2.4772,2.512,2.4585,0.129,0.125,0.1,5.772,0.003906,0.003906,0.812,7149.0,36.0,-6340.0,3210.0,309.2
247.0,2.5979,2.519,2.4556,0.133,0.094,0.1,2.624,0.007813,0.007812,0.671,407.0,35.0,-315.0,161.0,310.47
248.0,2.4827,2.5249,2.4563,0.129,0.156,0.1,7.068,0.007813,0.007812,-0.162,1632.0,35.0,-874.0,2100.0,311.95
249.0,2.4441,2.5235,2.4563,0.129,0.125,0.1,4.088,0.001953,0.001953,1.055,2983.0,37.0,-1280.0,51.4,313.01
250.0,2.4555,2.5229,2.4512,0.129,0.094,0.1,7.853,0.003906,0.003906,0.982,1692.0,37.0,-549.0,758.0,314.25
251.0,2.7503,2.5392,2.4462,0.129,0.062,0.1,20.94,0.007813,0.007812,0.313,11200.0,35.0,-8630.0,195.0,315.54
252.0,2.3709,2.5443,2.4617,0.133,0.094,0.1,3.2,0.007813,0.007812,0.957,313.8,38.0,-46.9,477.0,316.65
253.0,2.2453,2.5213,2.4732,0.133,0.188,0.1,3.125,0.01562,0.01562,0.406,1373.0,36.0,-1220.0,211.0,317.96
254.0,2.4236,2.5202,2.4596,0.141,0.156,0.1,5.089,0.01563,0.01562,1.472,377.8,35.0,-269.0,834.0,319.36
255.0,2.5313,2.5213,2.4491,0.148,0.062,0.1,8.908,0.03125,0.03125,0.099,1376.0,36.0,-1220.0,261.0,320.78
256.0,2.4861,2.5059,2.4491,0.148,0.062,0.1,5.192,0.007813,0.007812,0.195,699.2,37.0,-228.0,750.0,322.16
257.0,2.2955,2.4871,2.4495,0.148,0.156,0.1,6.555,0.001953,0.001953,0.939,3560.0,39.0,-291.0,785.0,323.25
258.0,2.4931,2.4915,2.448,0.145,0.031,0.1,6.663,0.003906,0.003906,0.737,1961.0,37.0,-765.0,1330.0,324.62
259.0,2.2298,2.4854,2.4518,0.145,0.219,0.1,4.511,0.003906,0.003906,0.808,2020.0,35.0,-1120.0,122.0,325.99
260.0,2.5539,2.4827,2.4596,0.129,0.031,0.1,1.01,0.007813,0.007812,0.962,181.3,35.0,-94.4,46.9,327.16
261.0,2.4433,2.4893,2.4506,0.145,0.219,0.1,5.841,0.01563,0.01562,0.509,731.2,35.0,-533.0,951.0,328.47
262.0,2.4693,2.485,2.4745,0.133,0.156,0.1,4.706,0.01563,0.01562,0.754,107.6,35.0,-63.8,3410.0,329.66
263.0,2.3974,2.4666,2.4671,0.133,0.156,0.1,2.106,0.03125,0.03125,0.003,227.7,36.0,-209.0,1720.0,331.38
264.0,2.6328,2.4646,2.4671,0.133,0.125,0.1,4.402,0.007812,0.007812,1.187,1169.0,36.0,-1090.0,1770.0,333.0
265.0,2.5036,2.4642,2.4706,0.129,0.062,0.1,5.761,0.01563,0.01562,0.309,2517.0,35.0,-2160.0,50.5,334.51
266.0,2.4975,2.4652,2.4691,0.125,0.094,0.1,11.15,0.01563,0.01562,0.11,7082.0,36.0,-6480.0,801.0,336.23
267.0,2.3168,2.4511,2.464,0.129,0.094,0.1,3.736,0.003906,0.003906,0.262,4180.0,36.0,-4160.0,406.0,337.66
268.0,2.3668,2.4453,2.4676,0.125,0.156,0.1,3.033,0.003906,0.003906,0.978,676.5,37.0,-246.0,330.0,339.05
269.0,2.6173,2.454,2.4711,0.125,0.062,0.1,8.391,0.007813,0.007812,0.572,3690.0,35.0,-2990.0,89.0,340.33
270.0,2.6325,2.4629,2.4662,0.125,0.031,0.1,8.587,0.007812,0.007812,0.365,2146.0,36.0,-1980.0,6610.0,341.52
271.0,2.4864,2.4497,2.4662,0.125,0.094,0.1,3.723,0.007813,0.007812,0.71,1373.0,35.0,-1060.0,180.0,342.79
272.0,2.4481,2.4535,2.4776,0.121,0.094,0.1,5.243,0.007813,0.007812,0.361,2971.0,36.0,-2650.0,622.0,344.11
273.0,2.2795,2.4552,2.48,0.121,0.219,0.1,15.9,0.007812,0.007812,0.073,3751.0,37.0,-1760.0,144.0,345.44
274.0,2.7491,2.4715,2.48,0.121,0.0,0.1,1.431,0.001953,0.001953,0.989,701.3,38.0,-168.0,695.0,346.51
275.0,2.6394,2.4769,2.4797,0.117,0.094,0.1,12.73,0.003906,0.003906,0.341,9746.0,35.0,-7670.0,1440.0,347.89
276.0,2.3707,2.4711,2.4844,0.121,0.156,0.1,12.73,0.003906,0.003906,0.676,7245.0,35.0,-4040.0,51.8,349.32
277.0,2.5114,2.4819,2.473,0.129,0.094,0.1,18.85,0.003906,0.003906,0.255,20450.0,35.0,-15700.0,142.0,350.89
278.0,2.3486,2.4747,2.4724,0.125,0.156,0.1,19.33,0.003906,0.003906,0.478,9387.0,35.0,-4700.0,962.0,352.27
279.0,2.5538,2.4909,2.4714,0.125,0.094,0.1,2.58,0.003906,0.003906,0.998,570.4,38.0,-83.7,718.0,353.64
280.0,2.506,2.4885,2.4742,0.125,0.062,0.1,4.471,0.007812,0.007812,0.22,2974.0,36.0,-2920.0,853.0,355.15
281.0,2.5023,2.4915,2.4716,0.125,0.094,0.1,9.375,0.001953,0.001953,0.997,4050.0,41.0,-101.0,1330.0,356.51
282.0,2.5197,2.494,2.4674,0.125,0.0,0.1,4.386,0.003906,0.003906,0.978,1079.0,37.0,-358.0,14700.0,357.87
283.0,2.4626,2.4973,2.4712,0.125,0.031,0.1,2.727,0.007813,0.007812,0.402,1629.0,36.0,-1410.0,123.0,359.21
284.0,2.6526,2.4982,2.4761,0.129,0.0,0.1,22.22,0.007812,0.007812,0.216,10090.0,35.0,-7380.0,970.0,360.73
285.0,2.4783,2.497,2.5012,0.125,0.062,0.1,3.582,0.001953,0.001953,1.018,2120.0,37.0,-638.0,601.0,362.14
286.0,2.4009,2.4921,2.5049,0.137,0.125,0.1,10.5,0.003906,0.003906,0.473,8656.0,35.0,-6040.0,698.0,363.46
287.0,2.5287,2.5027,2.5055,0.141,0.094,0.1,7.248,0.003906,0.003906,0.992,1517.0,37.0,-569.0,1250.0,364.6
288.0,2.3986,2.5043,2.4945,0.145,0.188,0.1,5.867,0.007812,0.007812,0.717,675.7,38.0,-122.0,256.0,366.1
289.0,2.4274,2.4948,2.5115,0.137,0.156,0.1,4.201,0.007813,0.007812,0.945,553.2,37.0,-174.0,2270.0,367.28
290.0,2.5982,2.4931,2.501,0.152,0.062,0.1,6.183,0.01562,0.01562,0.826,288.5,36.0,-277.0,1580.0,368.47
291.0,2.5358,2.4956,2.4935,0.145,0.094,0.1,15.4,0.03125,0.03125,0.142,2985.0,35.0,-2530.0,215.0,369.65
292.0,2.3872,2.4925,2.4537,0.152,0.094,0.1,6.994,0.007813,0.007812,0.657,1009.0,37.0,-396.0,1100.0,370.93
293.0,2.4899,2.5031,2.4417,0.152,0.125,0.1,6.145,0.007813,0.007812,0.781,713.5,36.0,-180.0,461.0,372.47
294.0,2.5087,2.491,2.4405,0.133,0.094,0.1,27.14,0.01563,0.01562,0.309,628.3,37.0,-187.0,3230.0,373.86
295.0,2.3849,2.4783,2.44,0.129,0.031,0.1,7.248,0.01563,0.01562,-0.142,687.6,35.0,-471.0,1320.0,375.25
296.0,2.4868,2.4841,2.44,0.129,0.125,0.1,7.833,0.003906,0.003906,1.019,412.0,38.0,-85.0,2550.0,376.65
297.0,2.267,2.4719,2.44,0.129,0.188,0.1,1.993,0.007813,0.007812,0.903,409.1,35.0,-298.0,176.0,377.97
298.0,2.435,2.4762,2.4441,0.145,0.125,0.1,10.56,0.01562,0.01562,0.132,3849.0,35.0,-3260.0,776.0,379.44
299.0,2.554,2.4762,2.4378,0.152,0.031,0.1,5.561,0.003906,0.003906,1.119,434.1,38.0,-86.1,2520.0,381.01
300.0,2.4815,2.475,2.4392,0.152,0.062,0.1,3.317,0.007813,0.007812,0.728,538.9,37.0,-222.0,62.0,382.59
301.0,2.4306,2.4714,2.4495,0.156,0.125,0.1,9.859,0.007813,0.007812,0.957,485.4,37.0,-173.0,2090.0,383.77
302.0,2.4198,2.4664,2.4378,0.148,0.188,0.1,2.969,0.01563,0.01562,0.023,2742.0,36.0,-2580.0,68.4,385.07
303.0,2.3598,2.4613,2.4378,0.148,0.156,0.1,3.445,0.003906,0.003906,0.992,553.2,37.0,-171.0,1290.0,386.54
304.0,2.5034,2.4538,2.4377,0.152,0.062,0.1,6.015,0.007813,0.007812,1.04,310.0,37.0,-94.8,1350.0,388.22
305.0,2.3947,2.4496,2.4477,0.145,0.156,0.1,2.448,0.01563,0.01562,0.356,638.1,36.0,-547.0,109.0,389.55
306.0,2.642,2.4617,2.4414,0.148,0.0,0.1,3.302,0.01563,0.01562,0.245,545.1,35.0,-395.0,229.0,390.99
307.0,2.5782,2.4642,2.4373,0.152,0.031,0.1,3.648,0.003906,0.003906,0.968,789.3,37.0,-236.0,730.0,392.42
308.0,2.6396,2.4762,2.4437,0.152,0.094,0.1,5.87,0.007813,0.007812,0.301,7455.0,36.0,-6910.0,169.0,393.62
309.0,2.5247,2.4811,2.445,0.145,0.0,0.1,2.691,0.007813,0.007812,0.127,1402.0,36.0,-1330.0,59.0,394.81
310.0,2.4607,2.4742,2.465,0.148,0.094,0.1,4.723,0.001953,0.001953,1.02,1380.0,39.0,-94.1,1910.0,396.13
311.0,2.433,2.4691,2.4608,0.148,0.031,0.1,5.954,0.003906,0.003906,1.017,1923.0,37.0,-594.0,230.0,397.36
312.0,2.336,2.4665,2.4686,0.148,0.125,0.1,1.561,0.007812,0.007812,0.989,223.5,36.0,-215.0,507.0,398.81
313.0,2.657,2.4749,2.4671,0.145,0.031,0.1,9.964,0.01563,0.01562,1.091,178.2,35.0,-117.0,3770.0,400.19
314.0,2.5495,2.4769,2.4664,0.137,0.062,0.1,8.882,0.03125,0.03125,0.239,655.4,35.0,-444.0,259.0,401.65
315.0,2.4114,2.4782,2.4305,0.145,0.156,0.1,3.231,0.007813,0.007812,1.613,481.5,35.0,-353.0,1150.0,402.81
316.0,2.4235,2.4751,2.4238,0.148,0.094,0.1,9.551,0.01563,0.01562,1.003,58.91,37.0,-17.2,6740.0,404.21
317.0,2.5132,2.4874,2.4141,0.148,0.062,0.1,6.533,0.03125,0.03125,0.984,45.69,37.0,-21.5,1250.0,405.49
318.0,2.4782,2.4895,2.429,0.141,0.094,0.1,3.629,0.0625,0.0625,-0.09,582.0,36.0,-532.0,156.0,407.16
319.0,2.2303,2.4734,2.429,0.141,0.094,0.1,15.04,0.01563,0.01562,-0.079,6395.0,35.0,-5440.0,216.0,408.32
320.0,2.5267,2.4756,2.429,0.141,0.0,0.1,2.875,0.003906,0.003906,0.977,569.3,37.0,-243.0,443.0,409.45
321.0,2.4546,2.4768,2.4346,0.133,0.031,0.1,4.967,0.007813,0.007812,1.053,3044.0,35.0,-2500.0,313.0,410.94
322.0,2.3741,2.4745,2.4373,0.141,0.062,0.1,2.627,0.01563,0.01562,0.265,202.2,37.0,-68.2,147.0,412.51
323.0,2.4451,2.4788,2.4265,0.133,0.094,0.1,1.423,0.01563,0.01562,1.002,215.9,35.0,-184.0,607.0,413.98
324.0,2.5606,2.4817,2.4277,0.145,0.0,0.1,4.962,0.03125,0.03125,0.044,3052.0,36.0,-2900.0,26.0,415.89
325.0,2.4027,2.4821,2.4277,0.145,0.188,0.1,3.651,0.007812,0.007812,0.593,1427.0,35.0,-1030.0,27.1,417.16
326.0,2.4406,2.472,2.4251,0.148,0.0,0.1,12.61,0.007813,0.007812,0.546,1706.0,37.0,-516.0,352.0,418.58
327.0,2.3312,2.4596,2.4266,0.145,0.062,0.1,2.468,0.007813,0.007812,1.522,289.3,35.0,-220.0,688.0,419.95
328.0,2.3402,2.4447,2.4199,0.141,0.094,0.1,3.579,0.01563,0.01562,0.105,640.2,36.0,-592.0,1200.0,421.91
329.0,2.3742,2.4371,2.4477,0.145,0.094,0.1,3.491,0.003906,0.003906,0.942,359.7,36.0,-90.8,4930.0,423.77
330.0,2.2644,2.4273,2.4463,0.145,0.25,0.1,5.845,0.007813,0.007812,0.112,549.7,36.0,-143.0,537.0,425.39
331.0,2.46,2.4287,2.4333,0.145,0.125,0.1,10.57,0.001953,0.001953,0.889,6765.0,37.0,-2220.0,1970.0,426.96
332.0,2.5022,2.437,2.4269,0.145,0.062,0.1,3.523,0.003906,0.003906,1.095,318.9,38.0,-43.0,895.0,428.5
333.0,2.4302,2.4256,2.4214,0.137,0.125,0.1,7.965,0.007813,0.007812,-0.283,581.3,39.0,-55.3,625.0,430.14
334.0,2.3486,2.4156,2.4214,0.137,0.156,0.1,5.259,0.001953,0.001953,1.06,4146.0,37.0,-1560.0,35.2,431.49
335.0,2.3838,2.4142,2.4237,0.129,0.125,0.1,12.57,0.003906,0.003906,0.794,1517.0,37.0,-636.0,3080.0,433.01
336.0,2.5772,2.4219,2.4191,0.141,0.062,0.1,1.479,0.007813,0.007812,1.129,187.5,37.0,-90.0,347.0,434.57
337.0,2.4814,2.4203,2.4199,0.133,0.125,0.1,12.1,0.01563,0.01562,-0.107,2250.0,35.0,-1500.0,222.0,435.87
338.0,2.3115,2.412,2.4199,0.133,0.188,0.1,2.777,0.003906,0.003906,0.995,1001.0,37.0,-411.0,1500.0,437.24
339.0,2.4049,2.4207,2.4235,0.129,0.094,0.1,3.196,0.007813,0.007812,-0.334,2013.0,35.0,-1720.0,498.0,438.46
340.0,2.4841,2.4186,2.4235,0.129,0.188,0.1,3.619,0.001953,0.001953,1.0,1856.0,38.0,-290.0,382.0,439.85
341.0,2.5821,2.425,2.4223,0.129,0.031,0.1,20.66,0.003906,0.003906,0.491,11830.0,35.0,-7070.0,1660.0,441.41
342.0,2.4693,2.4297,2.413,0.145,0.094,0.1,5.554,0.003906,0.003906,0.712,1376.0,35.0,-1080.0,1720.0,443.09
343.0,2.5062,2.4328,2.4231,0.148,0.125,0.1,3.258,0.003906,0.003906,0.931,772.8,36.0,-201.0,559.0,444.24
344.0,2.5867,2.4341,2.4288,0.148,0.094,0.1,2.857,0.007813,0.007812,1.003,123.2,37.0,-35.2,2710.0,445.52
345.0,2.3409,2.431,2.428,0.148,0.125,0.1,2.648,0.01563,0.01562,0.978,95.1,40.0,-10.2,3510.0,448.21
346.0,2.6082,2.4394,2.4245,0.152,0.125,0.1,6.532,0.03125,0.03125,-0.127,817.6,36.0,-722.0,1680.0,449.78
347.0,2.4267,2.4441,2.4245,0.152,0.062,0.1,1.531,0.007813,0.007812,1.075,183.9,35.0,-107.0,124.0,451.59
348.0,2.4285,2.4486,2.4104,0.137,0.031,0.1,3.984,0.01563,0.01562,0.254,1019.0,36.0,-926.0,1610.0,453.19
349.0,2.4409,2.4519,2.4386,0.145,0.125,0.1,3.104,0.01563,0.01562,-0.285,339.9,35.0,-253.0,1630.0,454.69
350.0,2.3884,2.4581,2.4386,0.145,0.125,0.1,4.326,0.003906,0.003906,0.458,467.2,37.0,-226.0,1130.0,456.4
351.0,2.4944,2.4598,2.4239,0.152,0.125,0.1,2.96,0.003906,0.003906,0.897,750.5,35.0,-413.0,1000.0,457.76
352.0,2.4032,2.4549,2.4208,0.152,0.25,0.1,3.621,0.007812,0.007812,0.265,4872.0,36.0,-4810.0,42.7,459.27
353.0,2.3915,2.4529,2.4118,0.133,0.062,0.1,4.478,0.007813,0.007812,0.996,371.6,37.0,-170.0,3020.0,460.92
354.0,2.3177,2.4514,2.4116,0.137,0.125,0.1,2.99,0.01563,0.01562,1.029,134.8,36.0,-121.0,1410.0,462.56
355.0,2.614,2.4629,2.4325,0.141,0.125,0.1,4.073,0.03125,0.03125,0.765,161.6,35.0,-131.0,1770.0,464.07
356.0,2.5351,2.4608,2.4154,0.148,0.125,0.1,1.899,0.0625,0.0625,0.356,101.1,36.0,-96.5,69.3,465.85
357.0,2.52,2.4627,2.4794,0.141,0.125,0.1,2.254,0.0625,0.0625,0.449,171.7,36.0,-163.0,515.0,467.3
358.0,2.6639,2.4803,2.6144,0.082,0.062,0.1,17.59,0.0625,0.0625,0.222,583.6,35.0,-429.0,1560.0,468.98
359.0,2.415,2.4808,2.4552,0.125,0.156,0.1,5.006,0.01562,0.01562,0.106,1195.0,36.0,-1050.0,257.0,470.51
360.0,2.3924,2.4763,2.4176,0.148,0.156,0.1,4.793,0.003906,0.003906,0.946,823.0,39.0,-80.0,2840.0,471.94
361.0,2.5893,2.4766,2.4223,0.145,0.094,0.1,2.221,0.007812,0.007812,0.903,282.8,35.0,-175.0,2560.0,473.45
362.0,2.6452,2.4854,2.4206,0.145,0.062,0.1,9.361,0.01563,0.01562,0.252,3640.0,35.0,-3090.0,77.9,475.01
363.0,2.4224,2.4812,2.4602,0.125,0.188,0.1,14.24,0.01562,0.01562,0.338,1961.0,35.0,-1200.0,384.0,476.4
364.0,2.4079,2.4723,2.4297,0.145,0.125,0.1,3.701,0.01562,0.01562,0.157,865.2,35.0,-660.0,518.0,477.78
365.0,2.503,2.4804,2.4434,0.129,0.062,0.1,7.477,0.003906,0.003906,0.56,2166.0,39.0,-537.0,1490.0,479.43
366.0,2.3416,2.4671,2.4418,0.133,0.062,0.1,2.822,0.003906,0.003906,1.128,898.3,35.0,-726.0,985.0,480.88
367.0,2.5737,2.4744,2.4365,0.125,0.062,0.1,9.272,0.007813,0.007812,0.904,850.2,40.0,-43.6,5090.0,482.28
368.0,2.4377,2.4749,2.436,0.129,0.125,0.1,3.093,0.01563,0.01562,-0.373,1221.0,36.0,-1120.0,367.0,483.8
369.0,2.3817,2.4719,2.436,0.129,0.125,0.1,8.457,0.003906,0.003906,0.974,1893.0,40.0,-216.0,538.0,485.25
370.0,2.5777,2.4814,2.4399,0.133,0.031,0.1,6.798,0.007813,0.007812,-0.188,1019.0,37.0,-389.0,908.0,486.85
371.0,2.422,2.4778,2.4399,0.133,0.062,0.1,8.083,0.001953,0.001953,0.951,7757.0,35.0,-4320.0,547.0,488.62
372.0,2.3335,2.4743,2.4393,0.125,0.188,0.1,9.169,0.003906,0.003906,0.589,2735.0,38.0,-496.0,171.0,490.15
373.0,2.2889,2.4691,2.4335,0.137,0.188,0.1,11.7,0.003906,0.003906,1.118,1401.0,38.0,-185.0,3520.0,491.72
