step,loss,loss_avg10,probe_loss,probe_accuracy,batch_accuracy,lr,grad_norm,step_norm,trust_radius,rho,lambda_star,tr_secular_evals,eig_min,eig_max,wall_clock_s
141.0,2.4162,2.2981,2.284,0.117,0.031,0.1,5.653,0.01563,0.01562,0.948,161.9,35.0,-93.5,708.0,186.32
142.0,2.3795,2.3049,2.2975,0.133,0.062,0.1,2.73,0.03125,0.03125,1.005,60.19,35.0,-30.9,639.0,187.82
143.0,2.2215,2.3016,2.282,0.098,0.156,0.1,3.639,0.0625,0.0625,0.575,17.03,37.0,-7.46,651.0,189.26
144.0,2.4239,2.3087,2.3442,0.113,0.156,0.1,15.63,0.0625,0.0625,-0.644,194.1,35.0,-137.0,578.0,190.52
145.0,2.3394,2.3127,2.3442,0.113,0.031,0.1,5.885,0.01563,0.01562,0.795,198.1,35.0,-99.9,1660.0,191.92
146.0,2.354,2.3137,2.335,0.117,0.125,0.1,10.2,0.03125,0.03125,0.966,29.21,37.0,-11.9,1800.0,193.1
147.0,2.2402,2.3151,2.2981,0.125,0.094,0.1,9.41,0.0625,0.0625,0.689,16.99,36.0,-13.7,4170.0,194.57
148.0,2.2537,2.3122,2.3282,0.105,0.125,0.1,7.962,0.0625,0.0625,-0.194,634.1,35.0,-515.0,152.0,196.05
149.0,2.3544,2.309,2.3282,0.105,0.125,0.1,2.26,0.01562,0.01562,-0.633,2499.0,36.0,-2490.0,77.4,197.43
150.0,2.2636,2.3123,2.3282,0.105,0.094,0.1,2.283,0.003906,0.003906,0.955,914.3,37.0,-406.0,97.5,198.76
151.0,2.3757,2.3146,2.3183,0.09,0.0,0.1,3.112,0.007812,0.007812,-0.322,410.8,35.0,-261.0,162.0,200.19
152.0,2.2282,2.3105,2.3183,0.09,0.188,0.1,0.9411,0.001953,0.001953,1.001,426.5,41.0,-8.67,848.0,201.66
153.0,2.3857,2.3143,2.3177,0.094,0.062,0.1,5.158,0.003906,0.003906,0.837,2068.0,37.0,-899.0,82.4,203.26
154.0,2.2436,2.3118,2.3075,0.105,0.156,0.1,4.327,0.007812,0.007812,0.799,235.7,39.0,-15.8,497.0,204.7
155.0,2.2784,2.3107,2.3186,0.113,0.125,0.1,5.488,0.01562,0.01562,0.466,194.3,35.0,-106.0,847.0,205.96
156.0,2.4033,2.3161,2.3291,0.09,0.094,0.1,4.055,0.01563,0.01562,-0.351,376.5,35.0,-192.0,95.3,207.33
157.0,2.2703,2.3155,2.3291,0.09,0.094,0.1,1.221,0.003906,0.003906,0.999,226.1,39.0,-19.5,484.0,208.78
158.0,2.241,2.3133,2.3266,0.094,0.094,0.1,3.991,0.007813,0.007812,0.947,301.0,39.0,-25.0,2290.0,210.15
159.0,2.3527,2.3173,2.332,0.109,0.188,0.1,5.376,0.01563,0.01562,-0.231,2691.0,36.0,-2400.0,68.3,211.56
160.0,2.2665,2.3146,2.332,0.109,0.094,0.1,5.759,0.003906,0.003906,0.99,395.7,38.0,-55.6,1180.0,213.11
161.0,2.2086,2.3042,2.3332,0.105,0.156,0.1,6.262,0.007812,0.007812,1.377,1124.0,37.0,-413.0,420.0,214.43
162.0,2.3542,2.3029,2.3179,0.098,0.094,0.1,5.56,0.01562,0.01562,0.706,127.0,38.0,-22.8,696.0,215.77
163.0,2.354,2.3096,2.3017,0.121,0.094,0.1,7.653,0.01563,0.01562,0.933,178.3,37.0,-71.4,694.0,217.45
164.0,2.252,2.301,2.3025,0.098,0.125,0.1,5.663,0.03125,0.03125,-0.747,177.8,37.0,-68.3,171.0,218.69
165.0,2.3012,2.2991,2.3025,0.098,0.094,0.1,1.791,0.007813,0.007812,1.094,221.3,37.0,-62.9,480.0,219.92
166.0,2.2853,2.2956,2.3064,0.098,0.188,0.1,4.692,0.01562,0.01562,0.285,1487.0,35.0,-1190.0,83.2,221.07
167.0,2.3409,2.3007,2.3057,0.117,0.125,0.1,6.644,0.01563,0.01562,1.017,90.81,28.0,-90.3,786.0,222.38
168.0,2.2574,2.3009,2.2889,0.109,0.094,0.1,1.941,0.03125,0.03125,1.052,13.83,35.0,-6.46,588.0,223.7
169.0,2.1825,2.2923,2.2796,0.105,0.125,0.1,1.519,0.0625,0.0625,0.899,6.558,36.0,-4.58,477.0,225.25
170.0,2.3135,2.2948,2.2794,0.105,0.094,0.1,6.084,0.125,0.125,-1.537,115.4,36.0,-106.0,297.0,226.36
171.0,2.2871,2.2903,2.2794,0.105,0.188,0.1,1.361,0.03125,0.03125,0.977,17.79,35.0,-10.4,226.0,227.76
172.0,2.2916,2.2935,2.2747,0.109,0.125,0.1,1.635,0.0625,0.0625,0.435,10.65,31.0,-10.3,298.0,228.94
173.0,2.244,2.2864,2.292,0.098,0.156,0.1,10.22,0.0625,0.0625,-0.071,556.1,35.0,-398.0,125.0,230.13
174.0,2.2358,2.286,2.292,0.098,0.25,0.1,2.149,0.01563,0.01562,0.919,60.74,40.0,-6.04,297.0,231.49
175.0,2.2876,2.2865,2.2793,0.117,0.125,0.1,5.335,0.03125,0.03125,0.836,194.8,35.0,-121.0,603.0,232.98
176.0,2.3426,2.2834,2.366,0.117,0.125,0.1,14.05,0.0625,0.0625,0.589,17.66,35.0,-13.6,2950.0,234.61
177.0,2.3159,2.2857,2.3159,0.066,0.031,0.1,9.839,0.0625,0.0625,-0.234,550.5,35.0,-402.0,48.1,235.74
178.0,2.3313,2.2902,2.3159,0.066,0.156,0.1,7.994,0.01563,0.01562,1.03,116.0,38.0,-22.3,1310.0,237.16
179.0,2.2507,2.2851,2.3105,0.059,0.156,0.1,4.923,0.03125,0.03125,-0.264,1504.0,36.0,-1350.0,22.2,238.55
180.0,2.2243,2.283,2.3105,0.059,0.156,0.1,2.551,0.007813,0.007812,0.962,269.5,38.0,-57.0,1560.0,239.96
181.0,2.3765,2.2914,2.3101,0.078,0.062,0.1,4.548,0.01562,0.01562,-0.687,849.3,35.0,-583.0,111.0,241.32
182.0,2.2463,2.286,2.3101,0.078,0.188,0.1,1.712,0.003906,0.003906,1.001,449.7,38.0,-76.7,1510.0,242.48
183.0,2.2572,2.2812,2.3102,0.074,0.156,0.1,2.549,0.007813,0.007812,0.974,189.6,38.0,-42.7,3880.0,243.63
184.0,2.263,2.2817,2.3107,0.07,0.094,0.1,5.899,0.01562,0.01562,0.984,172.0,37.0,-66.3,2690.0,245.0
185.0,2.2948,2.2814,2.316,0.105,0.094,0.1,2.696,0.03125,0.03125,0.643,41.55,37.0,-15.2,779.0,246.26
186.0,2.3146,2.2829,2.3203,0.094,0.094,0.1,19.51,0.03125,0.03125,0.424,67.88,37.0,-25.1,3020.0,247.8
187.0,2.3467,2.2832,2.3372,0.059,0.125,0.1,2.834,0.03125,0.03125,-4.711,203.4,35.0,-165.0,308.0,249.37
188.0,2.2538,2.283,2.3372,0.059,0.156,0.1,1.199,0.007813,0.007812,0.968,157.6,39.0,-15.1,548.0,250.59
189.0,2.2772,2.2877,2.3327,0.062,0.25,0.1,3.194,0.01562,0.01562,0.974,116.5,38.0,-21.6,3610.0,251.96
190.0,2.2489,2.2845,2.3441,0.062,0.156,0.1,1.129,0.03125,0.03125,-0.1,2339.0,36.0,-2320.0,18.7,253.29
191.0,2.306,2.2854,2.3441,0.062,0.031,0.1,5.805,0.007813,0.007812,0.619,3069.0,35.0,-2360.0,58.5,254.38
192.0,2.3054,2.2861,2.3094,0.109,0.125,0.1,2.647,0.007813,0.007812,0.965,136.2,36.0,-33.1,1560.0,255.56
193.0,2.3286,2.2903,2.3121,0.109,0.094,0.1,4.011,0.01562,0.01562,1.025,71.8,39.0,-3.75,1030.0,256.96
194.0,2.303,2.2937,2.2968,0.109,0.062,0.1,4.379,0.03125,0.03125,1.136,129.7,35.0,-100.0,863.0,258.1
195.0,2.3181,2.2952,2.3205,0.109,0.281,0.1,5.52,0.0625,0.0625,-0.357,727.3,36.0,-643.0,114.0,259.51
196.0,2.277,2.292,2.3205,0.109,0.125,0.1,1.789,0.01562,0.01562,0.825,48.3,37.0,-17.6,1420.0,260.79
