step,loss,loss_avg10,probe_loss,probe_accuracy,batch_accuracy,lr,grad_norm,step_norm,trust_radius,rho,lambda_star,tr_secular_evals,eig_min,eig_max,wall_clock_s
63.0,2.2971,2.3008,2.2986,0.09,0.125,0.1,0.2098,0.03125,0.03125,0.422,18.81,35.0,-13.2,2.71,80.9
64.0,2.3018,2.3008,2.2967,0.102,0.062,0.1,0.2533,0.03125,0.03125,0.238,10.5,35.0,-7.23,12.2,82.27
65.0,2.2939,2.3005,2.2972,0.098,0.188,0.1,0.2791,0.007812,0.007812,1.311,29.47,38.0,-3.01,11.3,83.51
66.0,2.3034,2.3008,2.297,0.098,0.031,0.1,0.2274,0.01562,0.01562,1.186,10.08,37.0,-1.99,20.8,84.84
67.0,2.3083,2.3013,2.2969,0.105,0.125,0.1,0.1971,0.03125,0.03125,0.997,8.171,35.0,-4.03,36.6,86.37
68.0,2.316,2.3018,2.2981,0.109,0.0,0.1,0.3197,0.0625,0.0625,0.199,23.58,36.0,-20.2,8.77,87.88
69.0,2.3089,2.3023,2.2989,0.102,0.188,0.1,0.3444,0.01563,0.01562,0.809,34.2,37.0,-14.7,3.74,89.35
70.0,2.3016,2.3021,2.2991,0.098,0.094,0.1,0.03567,0.03125,0.03125,-0.079,12.34,31.0,-11.4,1.42,90.49
71.0,2.3005,2.3022,2.2991,0.098,0.156,0.1,0.05335,0.007813,0.007812,1.057,4.837,37.0,-0.455,10.5,91.58
72.0,2.2962,2.3019,2.299,0.098,0.25,0.1,0.1604,0.01563,0.01562,0.18,23.28,35.0,-15.8,4.43,93.09
73.0,2.3005,2.302,2.2988,0.09,0.094,0.1,0.1141,0.003906,0.003906,0.763,54.24,35.0,-34.0,2.45,94.39
74.0,2.297,2.3019,2.2989,0.098,0.25,0.1,0.2144,0.007813,0.007812,0.83,53.91,35.0,-28.0,2.64,95.68
75.0,2.2999,2.3017,2.2987,0.094,0.062,0.1,0.09266,0.01562,0.01562,0.8,4.262,35.0,-1.8,24.0,96.98
76.0,2.3049,2.3018,2.2987,0.094,0.094,0.1,0.08238,0.03125,0.03125,0.658,4.395,32.0,-3.56,8.14,98.4
77.0,2.2958,2.3015,2.2979,0.102,0.156,0.1,0.11,0.03125,0.03125,0.964,3.274,35.0,-1.44,26.6,99.62
78.0,2.3013,2.3015,2.2973,0.094,0.156,0.1,0.3173,0.0625,0.0625,0.179,19.34,35.0,-15.0,4.51,101.08
79.0,2.3107,2.302,2.2987,0.086,0.156,0.1,0.3672,0.01563,0.01562,0.994,13.15,37.0,-4.28,32.6,102.25
80.0,2.3178,2.3029,2.2969,0.102,0.156,0.1,0.8529,0.03125,0.03125,0.42,63.65,35.0,-37.1,2.92,103.46
81.0,2.2947,2.3026,2.2959,0.102,0.031,0.1,0.584,0.03125,0.03125,0.638,21.16,37.0,-6.06,3.98,104.69
82.0,2.2922,2.3021,2.2967,0.109,0.125,0.1,0.3501,0.03125,0.03125,1.021,11.37,37.0,-3.1,11.1,106.34
83.0,2.3048,2.3025,2.2962,0.113,0.031,0.1,0.2468,0.0625,0.0625,0.207,5.051,36.0,-3.25,14.1,107.8
84.0,2.2921,2.302,2.2956,0.102,0.094,0.1,0.1904,0.01563,0.01562,0.587,12.89,35.0,-8.27,24.4,109.15
85.0,2.3221,2.3034,2.295,0.105,0.156,0.1,0.5058,0.01562,0.01562,0.961,22.56,37.0,-5.51,19.3,110.68
86.0,2.3167,2.3041,2.2961,0.109,0.188,0.1,0.268,0.03125,0.03125,0.617,12.74,35.0,-7.62,9.56,111.83
87.0,2.296,2.3035,2.2985,0.098,0.25,0.1,0.1023,0.03125,0.03125,-0.086,15.31,31.0,-15.0,1.83,113.22
88.0,2.2972,2.3025,2.2985,0.098,0.062,0.1,0.06985,0.007813,0.007812,0.242,21.12,36.0,-18.3,0.793,114.5
89.0,2.3002,2.3021,2.2978,0.098,0.125,0.1,0.3957,0.001953,0.001953,0.948,192.8,41.0,-2.01,11.9,115.64
90.0,2.2938,2.3017,2.298,0.102,0.062,0.1,0.2637,0.003906,0.003906,0.949,72.04,39.0,-6.78,0.271,117.34
91.0,2.3082,2.3021,2.2976,0.094,0.062,0.1,0.1372,0.007813,0.007812,0.246,44.0,35.0,-36.4,1.39,118.71
92.0,2.3046,2.3025,2.2982,0.094,0.094,0.1,0.1073,0.001953,0.001953,1.017,53.37,39.0,-2.79,13.4,120.01
93.0,2.3022,2.3026,2.2982,0.094,0.031,0.1,0.1548,0.003906,0.003906,0.897,45.7,38.0,-8.92,2.97,121.42
94.0,2.2951,2.3025,2.2984,0.098,0.094,0.1,0.105,0.007812,0.007812,0.953,14.05,36.0,-2.66,35.0,122.7
95.0,2.3031,2.3027,2.2982,0.102,0.031,0.1,0.3388,0.01563,0.01562,1.262,10.83,38.0,-0.676,16.0,123.94
96.0,2.2986,2.3024,2.297,0.098,0.031,0.1,0.2307,0.03125,0.03125,1.678,5.032,35.0,-1.62,14.1,125.23
97.0,2.3019,2.3027,2.2949,0.105,0.125,0.1,0.5683,0.0625,0.0625,1.316,12.46,37.0,-5.21,4.73,126.66
98.0,2.3063,2.3029,2.3057,0.09,0.125,0.1,0.4401,0.125,0.125,0.285,5.08,32.0,-4.13,37.1,128.16
99.0,2.275,2.3011,2.3007,0.09,0.219,0.1,0.4879,0.125,0.125,-0.544,36.2,36.0,-33.8,5.41,129.49
100.0,2.2884,2.2997,2.3007,0.09,0.156,0.1,0.4747,0.03125,0.03125,0.201,28.24,35.0,-16.1,7.84,130.86
101.0,2.3227,2.3011,2.3256,0.09,0.094,0.1,1.019,0.007813,0.007812,1.192,65.36,40.0,-6.57,93.6,132.36
102.0,2.3469,2.3038,2.318,0.082,0.094,0.1,1.281,0.01563,0.01562,0.902,67.38,38.0,-7.91,18.1,133.55
103.0,2.2743,2.3023,2.305,0.09,0.125,0.1,0.7557,0.03125,0.03125,0.892,10.29,37.0,-3.41,41.2,134.72
104.0,2.2604,2.3007,2.3161,0.086,0.062,0.1,0.2822,0.0625,0.0625,0.103,7.656,35.0,-4.62,30.1,136.03
105.0,2.3107,2.3001,2.2997,0.082,0.031,0.1,0.4319,0.01562,0.01562,0.918,19.79,39.0,-1.1,43.8,137.39
106.0,2.2751,2.298,2.2962,0.094,0.219,0.1,0.7425,0.03125,0.03125,1.194,21.54,37.0,-6.83,14.2,139.0
107.0,2.3095,2.2987,2.3186,0.094,0.156,0.1,0.9108,0.0625,0.0625,0.32,9.801,35.0,-4.04,20.5,140.2
108.0,2.3389,2.3008,2.2941,0.109,0.25,0.1,0.8761,0.0625,0.0625,0.774,6.937,35.0,-3.3,42.4,141.77
109.0,2.2767,2.2996,2.2952,0.109,0.281,0.1,0.8823,0.125,0.125,-0.015,30.27,35.0,-23.4,2.77,143.11
110.0,2.3308,2.3015,2.2952,0.109,0.125,0.1,0.5,0.03125,0.03125,0.628,32.46,35.0,-17.0,7.4,144.32
111.0,2.2962,2.3009,2.2985,0.102,0.125,0.1,0.1971,0.03125,0.03125,0.299,22.74,36.0,-18.9,0.969,145.76
112.0,2.3096,2.3011,2.2956,0.109,0.062,0.1,0.3091,0.03125,0.03125,0.254,33.75,35.0,-24.7,2.8,147.28
113.0,2.2967,2.3008,2.2988,0.113,0.156,0.1,0.1938,0.03125,0.03125,0.921,12.6,35.0,-8.74,3.14,148.63
114.0,2.2987,2.301,2.2962,0.105,0.062,0.1,0.3342,0.0625,0.0625,0.519,3.129,35.0,-1.4,10.9,149.95
115.0,2.2678,2.2993,2.2976,0.094,0.125,0.1,0.3752,0.0625,0.0625,0.641,8.847,36.0,-7.14,9.7,151.32
116.0,2.406,2.3046,2.3182,0.094,0.094,0.1,2.0,0.0625,0.0625,1.08,8.494,37.0,-2.72,30.3,152.45
117.0,2.3109,2.3051,2.296,0.109,0.062,0.1,0.1713,0.125,0.125,0.074,12.23,36.0,-11.2,3.1,153.81
118.0,2.3187,2.3057,2.296,0.109,0.156,0.1,0.5563,0.03125,0.03125,0.914,10.45,38.0,-1.23,22.2,155.1
119.0,2.2969,2.3068,2.2963,0.102,0.062,0.1,0.07677,0.0625,0.0625,0.197,8.899,31.0,-8.86,2.23,156.5
120.0,2.3524,2.31,2.2977,0.121,0.031,0.1,1.075,0.01562,0.01562,0.987,58.68,40.0,-1.83,11.4,157.84
121.0,2.2923,2.3085,2.2966,0.117,0.156,0.1,0.2089,0.03125,0.03125,0.836,6.568,35.0,-4.08,9.63,159.41
122.0,2.2913,2.3057,2.2979,0.113,0.062,0.1,0.2115,0.0625,0.0625,1.006,3.142,35.0,-0.714,8.03,160.67
123.0,2.3208,2.308,2.2991,0.113,0.125,0.1,0.1963,0.125,0.125,0.224,6.538,32.0,-6.07,2.63,162.1
124.0,2.2977,2.3099,2.3007,0.109,0.094,0.1,0.09607,0.03125,0.03125,0.271,14.5,36.0,-12.3,0.886,163.24
125.0,2.3027,2.3095,2.2992,0.113,0.188,0.1,0.1079,0.03125,0.03125,0.387,7.972,36.0,-5.88,2.06,164.65
126.0,2.3035,2.3109,2.2975,0.125,0.125,0.1,0.1846,0.03125,0.03125,0.764,13.46,36.0,-10.6,1.7,166.05
127.0,2.2958,2.3102,2.2956,0.125,0.094,0.1,0.07933,0.0625,0.0625,-0.37,9.334,31.0,-9.13,2.39,167.47
128.0,2.3228,2.3094,2.2956,0.125,0.094,0.1,0.4205,0.01563,0.01562,0.846,29.27,38.0,-3.04,1.34,168.94
129.0,2.2989,2.3105,2.2961,0.137,0.125,0.1,0.1842,0.03125,0.03125,1.078,5.513,35.0,-1.77,3.25,170.35
130.0,2.2925,2.3086,2.2956,0.129,0.156,0.1,0.1328,0.0625,0.0625,-0.076,7.915,36.0,-6.68,1.5,171.82
131.0,2.2725,2.3074,2.2956,0.129,0.125,0.1,0.5479,0.01562,0.01562,1.175,24.11,38.0,-2.65,14.3,173.24
132.0,2.2976,2.3068,2.2963,0.105,0.125,0.1,0.227,0.03125,0.03125,0.051,15.79,35.0,-10.8,0.919,174.5
133.0,2.2811,2.306,2.2963,0.105,0.219,0.1,0.2092,0.007813,0.007812,1.047,25.75,37.0,-7.25,3.47,175.8
134.0,2.3344,2.3078,2.2964,0.109,0.094,0.1,0.8201,0.01563,0.01562,0.889,55.27,40.0,-5.5,3.87,177.01
135.0,2.2839,2.3086,2.2956,0.129,0.094,0.1,0.3497,0.03125,0.03125,1.162,14.42,35.0,-7.15,1.57,178.46
136.0,2.303,2.3035,2.2983,0.113,0.188,0.1,0.1672,0.0625,0.0625,-0.135,6.372,32.0,-5.81,2.03,179.86
137.0,2.3013,2.303,2.2983,0.113,0.188,0.1,0.1871,0.01563,0.01562,0.806,10.2,37.0,-2.06,10.5,181.3
138.0,2.3085,2.3025,2.2968,0.109,0.188,0.1,0.1865,0.03125,0.03125,0.315,18.03,35.0,-13.7,1.0,182.7
139.0,2.2983,2.3026,2.2959,0.121,0.156,0.1,0.1676,0.03125,0.03125,1.081,5.167,35.0,-3.17,5.02,184.02
140.0,2.3168,2.3008,2.2958,0.109,0.125,0.1,0.5471,0.0625,0.0625,0.572,5.751,37.0,-1.7,9.44,185.54
141.0,2.2974,2.301,2.2983,0.121,0.188,0.1,0.1673,0.0625,0.0625,-0.126,7.067,35.0,-4.91,3.09,186.71
142.0,2.314,2.3022,2.2983,0.121,0.062,0.1,0.1778,0.01562,0.01562,1.189,8.184,37.0,-1.59,7.14,188.08
143.0,2.3108,2.3017,2.2976,0.145,0.031,0.1,0.232,0.03125,0.03125,0.281,18.84,35.0,-12.2,1.3,189.51
144.0,2.3012,2.3019,2.2995,0.102,0.125,0.1,0.1699,0.03125,0.03125,0.265,18.38,35.0,-14.3,0.896,190.67
145.0,2.2941,2.3014,2.2975,0.141,0.125,0.1,0.1284,0.03125,0.03125,0.685,7.935,36.0,-5.93,1.38,191.96
146.0,2.2753,2.3,2.2964,0.113,0.188,0.1,0.3474,0.03125,0.03125,1.155,9.333,37.0,-2.54,4.02,193.27
147.0,2.3033,2.3004,2.2974,0.109,0.125,0.1,0.269,0.0625,0.0625,0.002,13.45,35.0,-9.89,1.01,194.84
148.0,2.3206,2.3003,2.2974,0.109,0.031,0.1,0.4405,0.01562,0.01562,0.98,27.2,38.0,-5.05,3.9,196.32
149.0,2.2922,2.2999,2.2967,0.109,0.188,0.1,0.2889,0.03125,0.03125,0.88,10.86,35.0,-7.82,6.67,197.73
150.0,2.299,2.3003,2.2979,0.113,0.094,0.1,0.3145,0.0625,0.0625,0.882,3.282,36.0,-1.7,6.79,199.08
151.0,2.3108,2.3022,2.297,0.113,0.125,0.1,0.4657,0.125,0.125,0.122,8.187,35.0,-5.08,0.935,200.43
152.0,2.2999,2.3023,2.3006,0.113,0.094,0.1,0.1275,0.03125,0.03125,0.162,3.956,35.0,-1.73,4.56,202.1
153.0,2.3091,2.3037,2.3004,0.094,0.031,0.1,0.1888,0.007812,0.007812,0.912,26.0,38.0,-4.11,3.86,203.44
154.0,2.3034,2.3021,2.3006,0.074,0.188,0.1,0.06194,0.01562,0.01562,0.889,4.105,35.0,-1.44,2.11,204.79
155.0,2.3028,2.3031,2.3003,0.094,0.125,0.1,0.06504,0.03125,0.03125,0.534,10.09,36.0,-8.52,2.54,206.03
156.0,2.2996,2.3029,2.2985,0.129,0.219,0.1,0.1522,0.03125,0.03125,0.933,5.212,35.0,-2.78,8.5,207.32
157.0,2.3035,2.303,2.2997,0.098,0.094,0.1,0.1244,0.0625,0.0625,0.772,1.877,36.0,-0.711,15.3,208.53
158.0,2.3053,2.3029,2.2985,0.133,0.094,0.1,0.2436,0.125,0.125,0.144,4.056,36.0,-2.74,3.33,210.1
159.0,2.2819,2.3021,2.2966,0.133,0.156,0.1,0.2484,0.03125,0.03125,1.052,7.182,37.0,-1.42,8.63,211.31
160.0,2.3238,2.3024,2.2996,0.121,0.094,0.1,0.3199,0.0625,0.0625,0.462,6.842,36.0,-4.99,1.34,212.78
161.0,2.2952,2.3023,2.2956,0.121,0.25,0.1,0.09434,0.0625,0.0625,0.152,3.104,33.0,-2.28,3.93,214.26
162.0,2.3007,2.3016,2.2986,0.129,0.094,0.1,0.1233,0.01563,0.01562,0.819,9.265,37.0,-3.2,2.14,215.6
163.0,2.2806,2.3001,2.2979,0.113,0.156,0.1,0.2776,0.03125,0.03125,1.256,4.759,37.0,-1.08,12.8,217.02
164.0,2.2837,2.2992,2.2997,0.117,0.031,0.1,0.1045,0.0625,0.0625,0.169,2.232,33.0,-2.18,2.96,218.48
165.0,2.3201,2.3005,2.2964,0.098,0.031,0.1,0.3651,0.01563,0.01562,1.033,22.09,38.0,-2.16,5.88,220.01
166.0,2.3013,2.3018,2.2951,0.117,0.156,0.1,0.1036,0.03125,0.03125,0.955,3.444,36.0,-1.86,5.33,221.4
167.0,2.2825,2.3008,2.2949,0.113,0.219,0.1,0.1414,0.0625,0.0625,0.608,2.486,36.0,-1.19,4.25,222.59
168.0,2.2873,2.2991,2.2939,0.102,0.219,0.1,0.2255,0.0625,0.0625,-0.151,4.519,36.0,-3.05,4.4,224.01
169.0,2.2613,2.2976,2.2939,0.102,0.25,0.1,0.1991,0.01562,0.01562,0.975,11.42,38.0,-1.23,7.53,225.28
170.0,2.3173,2.2985,2.2938,0.109,0.094,0.1,0.2157,0.03125,0.03125,0.615,8.561,36.0,-6.33,2.76,226.48
171.0,2.2961,2.2978,2.2943,0.141,0.125,0.1,0.2224,0.03125,0.03125,1.024,3.704,35.0,-1.55,11.1,228.01
172.0,2.3058,2.2981,2.2936,0.137,0.125,0.1,0.09687,0.0625,0.0625,-0.142,4.469,32.0,-4.45,1.78,229.42
173.0,2.3019,2.2977,2.2936,0.137,0.062,0.1,0.1974,0.01562,0.01562,0.913,10.74,38.0,-0.958,6.05,230.68
174.0,2.2739,2.2962,2.294,0.141,0.156,0.1,0.4433,0.03125,0.03125,1.004,16.13,37.0,-4.45,1.8,231.87
175.0,2.2894,2.2956,2.2938,0.125,0.125,0.1,0.2597,0.0625,0.0625,0.113,9.96,35.0,-6.5,1.84,233.24
176.0,2.2993,2.2955,2.3012,0.105,0.125,0.1,0.2781,0.01563,0.01562,0.952,18.3,36.0,-3.95,3.24,234.37
177.0,2.3306,2.2969,2.2982,0.117,0.094,0.1,0.5575,0.03125,0.03125,0.943,11.6,36.0,-2.08,11.7,235.58
178.0,2.2868,2.296,2.2952,0.109,0.156,0.1,0.1365,0.0625,0.0625,0.358,4.163,32.0,-3.83,2.75,236.95
179.0,2.2958,2.2967,2.3008,0.105,0.094,0.1,0.09047,0.0625,0.0625,0.608,1.699,33.0,-1.64,11.4,238.47
180.0,2.2906,2.295,2.3022,0.105,0.094,0.1,0.256,0.0625,0.0625,0.907,2.996,35.0,-0.98,5.62,239.78
181.0,2.2917,2.2948,2.2992,0.105,0.094,0.1,0.106,0.125,0.125,-0.301,4.584,32.0,-4.55,6.33,240.9
182.0,2.2881,2.2942,2.2992,0.105,0.125,0.1,0.2745,0.03125,0.03125,0.584,6.84,37.0,-1.15,5.7,242.08
183.0,2.2591,2.2931,2.2958,0.113,0.219,0.1,0.2863,0.03125,0.03125,0.984,7.834,37.0,-2.65,2.48,243.55
184.0,2.2725,2.2926,2.2991,0.098,0.219,0.1,0.2106,0.0625,0.0625,0.077,5.717,32.0,-5.47,5.33,244.82
185.0,2.3139,2.2923,2.2991,0.098,0.125,0.1,0.1425,0.01563,0.01562,0.962,9.124,37.0,-2.34,9.04,246.17
186.0,2.3032,2.2923,2.2987,0.102,0.094,0.1,0.1847,0.03125,0.03125,0.832,6.3,35.0,-2.21,5.44,247.58
187.0,2.2834,2.2924,2.2962,0.105,0.156,0.1,0.1398,0.0625,0.0625,-0.269,4.427,32.0,-4.39,2.11,249.24
188.0,2.3115,2.2936,2.2962,0.105,0.125,0.1,0.3047,0.01563,0.01562,0.829,22.53,36.0,-4.92,5.81,250.56
189.0,2.283,2.2947,2.2943,0.105,0.125,0.1,0.2642,0.03125,0.03125,0.628,10.49,35.0,-4.6,3.19,251.69
190.0,2.2935,2.2935,2.2924,0.129,0.125,0.1,0.116,0.03125,0.03125,0.921,4.092,35.0,-2.21,2.31,253.08
191.0,2.3104,2.2942,2.2921,0.125,0.062,0.1,0.316,0.0625,0.0625,0.407,5.12,35.0,-2.66,5.91,254.17
192.0,2.2979,2.2938,2.2954,0.145,0.156,0.1,0.5415,0.0625,0.0625,0.752,9.684,37.0,-2.48,4.41,255.36
193.0,2.2985,2.2936,2.2917,0.129,0.156,0.1,0.2766,0.125,0.125,0.288,2.76,36.0,-1.57,3.69,256.75
194.0,2.3572,2.2978,2.3119,0.109,0.062,0.1,0.9525,0.125,0.125,0.432,7.426,32.0,-6.92,9.31,258.07
