step,loss,loss_avg10,probe_loss,probe_accuracy,batch_accuracy,lr,grad_norm,step_norm,trust_radius,rho,lambda_star,tr_secular_evals,eig_min,eig_max,wall_clock_s
192.0,2.3031,2.3072,2.2949,0.137,0.062,0.1,0.08796,0.01563,0.01562,0.975,7.104,37.0,-1.58,0.314,235.02
193.0,2.2844,2.3065,2.2961,0.121,0.188,0.1,0.1244,0.03125,0.03125,1.007,5.11,35.0,-1.71,26.0,236.66
194.0,2.2945,2.3062,2.2974,0.113,0.188,0.1,0.9384,0.0625,0.0625,-62.21,68.48,35.0,-53.5,1.94,238.34
195.0,2.2982,2.3071,2.2974,0.113,0.094,0.1,0.2458,0.01563,0.01562,0.775,23.33,37.0,-8.05,0.918,239.94
196.0,2.3065,2.3049,2.3134,0.062,0.156,0.1,1.459,0.03125,0.03125,0.895,4.1,32.0,-3.69,413.0,241.47
197.0,2.3093,2.3041,2.3065,0.066,0.062,0.1,1.022,0.0625,0.0625,-35.055,142.3,36.0,-126.0,3.73,243.6
198.0,2.2848,2.303,2.3065,0.066,0.062,0.1,0.7027,0.01563,0.01562,0.067,42.71,36.0,-10.7,78.1,245.63
199.0,2.3165,2.3039,2.3065,0.066,0.125,0.1,0.2275,0.003906,0.003906,1.015,68.93,35.0,-42.2,10.5,246.96
200.0,2.3046,2.3055,2.309,0.062,0.062,0.1,1.746,0.007813,0.007812,1.251,8.593,37.0,-3.02,422.0,248.35
201.0,2.2793,2.3021,2.3033,0.094,0.25,0.1,2.701,0.01563,0.01562,1.116,397.3,35.0,-225.0,5.42,249.78
202.0,2.417,2.3081,2.4586,0.062,0.125,0.1,52.6,0.03125,0.03125,0.684,135.2,36.0,-127.0,15800.0,250.91
203.0,2.3703,2.3114,2.3515,0.062,0.156,0.1,18.47,0.03125,0.03125,1.063,19.85,36.0,-18.7,6540.0,252.16
204.0,2.3067,2.3097,2.3193,0.062,0.125,0.1,3.695,0.0625,0.0625,0.591,6.964,32.0,-6.21,1140.0,253.49
205.0,2.32,2.31,2.3083,0.059,0.062,0.1,2.703,0.0625,0.0625,0.911,3.561,33.0,-3.47,398.0,254.89
206.0,2.3034,2.3101,2.2982,0.141,0.125,0.1,0.4016,0.125,0.125,-158.522,23.43,36.0,-20.3,1.27,256.13
207.0,2.2974,2.31,2.2982,0.141,0.125,0.1,0.07606,0.03125,0.03125,0.976,2.175,36.0,-0.947,26.5,257.32
208.0,2.3055,2.3099,2.3005,0.117,0.125,0.1,0.6807,0.0625,0.0625,0.983,0.9214,34.0,-0.843,82.1,258.84
209.0,2.2926,2.3095,2.2956,0.102,0.094,0.1,1.183,0.125,0.125,-38.541,94.5,36.0,-85.1,2.21,260.4
210.0,2.2976,2.3093,2.2956,0.102,0.156,0.1,0.4412,0.03125,0.03125,-29.23,34.22,35.0,-20.2,1.11,261.96
211.0,2.2907,2.3091,2.2956,0.102,0.25,0.1,0.4601,0.007813,0.007812,1.125,12.05,40.0,-0.482,52.4,263.33
212.0,2.308,2.3094,2.2944,0.098,0.0,0.1,0.2488,0.01563,0.01562,1.284,39.09,35.0,-23.3,0.278,264.5
213.0,2.2975,2.31,2.2997,0.109,0.094,0.1,0.9362,0.03125,0.03125,1.105,2.05,36.0,-1.02,143.0,265.66
214.0,2.3066,2.3106,2.2955,0.098,0.094,0.1,0.2147,0.0625,0.0625,-263.399,22.9,36.0,-19.6,0.522,267.21
215.0,2.3046,2.3109,2.2955,0.098,0.031,0.1,0.09849,0.01563,0.01562,1.065,4.427,36.0,-2.9,17.9,268.57
216.0,2.2918,2.3102,2.2959,0.102,0.125,0.1,1.04,0.03125,0.03125,-15.558,102.2,35.0,-69.0,1.7,269.97
217.0,2.3025,2.3099,2.2959,0.102,0.156,0.1,0.6253,0.007813,0.007812,1.076,131.3,37.0,-51.4,0.679,271.53
218.0,2.2964,2.3104,2.301,0.098,0.031,0.1,0.2702,0.01563,0.01562,0.961,14.22,36.0,-2.74,96.7,272.88
219.0,2.2961,2.3094,2.305,0.059,0.062,0.1,0.9819,0.03125,0.03125,-58.669,102.3,35.0,-71.0,1.89,274.29
220.0,2.3101,2.3097,2.305,0.059,0.062,0.1,1.546,0.007813,0.007812,1.238,4.96,35.0,-1.74,360.0,275.8
221.0,2.3138,2.3114,2.2994,0.109,0.125,0.1,0.4459,0.01563,0.01562,1.13,5.462,37.0,-1.25,67.4,277.27
222.0,2.3001,2.3056,2.2972,0.125,0.156,0.1,0.5986,0.03125,0.03125,-34.325,76.42,35.0,-57.3,0.901,278.9
223.0,2.2916,2.3016,2.2972,0.125,0.125,0.1,0.7964,0.007813,0.007812,1.061,158.2,37.0,-56.5,1.18,280.19
224.0,2.3046,2.3015,2.3051,0.062,0.062,0.1,2.597,0.01563,0.01562,1.194,10.16,37.0,-3.07,427.0,281.6
225.0,2.2867,2.2999,2.2977,0.141,0.156,0.1,2.243,0.03125,0.03125,-15.208,240.2,35.0,-169.0,2.83,283.26
226.0,2.2974,2.2996,2.2977,0.141,0.125,0.1,0.893,0.007812,0.007812,1.011,182.7,37.0,-68.6,1.11,285.1
227.0,2.2838,2.2989,2.3086,0.062,0.156,0.1,0.5221,0.01562,0.01562,0.774,43.54,37.0,-12.6,241.0,286.72
228.0,2.3666,2.302,2.3331,0.062,0.094,0.1,13.47,0.03125,0.03125,1.091,16.28,31.0,-15.5,3300.0,287.95
229.0,2.3035,2.3025,2.3092,0.062,0.125,0.1,1.453,0.0625,0.0625,0.81,1.518,33.0,-1.51,537.0,289.41
230.0,2.302,2.3027,2.3034,0.094,0.062,0.1,0.4936,0.125,0.125,-124.288,22.98,36.0,-19.8,8.67,291.07
231.0,2.2928,2.3028,2.3034,0.094,0.062,0.1,0.3613,0.03125,0.03125,0.657,9.96,35.0,-4.47,114.0,292.56
232.0,2.3577,2.3053,2.3285,0.062,0.094,0.1,11.2,0.03125,0.03125,1.121,13.45,31.0,-13.2,2320.0,294.57
233.0,2.3028,2.3056,2.3063,0.078,0.125,0.1,0.5671,0.0625,0.0625,0.955,0.8834,34.0,-0.709,142.0,295.99
234.0,2.2985,2.3052,2.3032,0.086,0.062,0.1,1.059,0.125,0.125,-59.155,73.68,36.0,-65.3,1.97,297.43
235.0,2.3208,2.306,2.3032,0.086,0.094,0.1,0.9574,0.03125,0.03125,0.958,8.28,32.0,-7.38,127.0,298.87
236.0,2.3052,2.3067,2.3038,0.078,0.094,0.1,0.4341,0.0625,0.0625,0.41,2.09,33.0,-1.65,88.6,300.54
237.0,2.3029,2.3067,2.2963,0.094,0.094,0.1,0.5532,0.0625,0.0625,-127.731,37.04,35.0,-28.4,6.11,302.23
238.0,2.3014,2.3069,2.2963,0.094,0.094,0.1,0.3141,0.01563,0.01562,1.122,3.879,36.0,-2.64,27.1,304.05
239.0,2.3104,2.3076,2.2951,0.105,0.0,0.1,0.08417,0.03125,0.03125,2.02,14.46,36.0,-13.1,0.753,305.49
240.0,2.3197,2.3081,2.3396,0.062,0.062,0.1,9.157,0.0625,0.0625,0.03,195.4,36.0,-192.0,4240.0,306.83
241.0,2.2959,2.3072,2.3396,0.062,0.219,0.1,3.766,0.01562,0.01562,0.604,135.7,35.0,-105.0,2540.0,308.03
242.0,2.3433,2.3094,2.3274,0.062,0.062,0.1,9.885,0.01562,0.01562,0.958,100.5,28.0,-99.9,2550.0,309.25
243.0,2.3047,2.31,2.3077,0.062,0.062,0.1,2.212,0.03125,0.03125,0.332,44.75,36.0,-43.3,696.0,310.58
244.0,2.3108,2.3103,2.3004,0.113,0.062,0.1,1.101,0.03125,0.03125,0.984,4.308,32.0,-4.17,160.0,311.72
245.0,2.2971,2.3109,2.2974,0.098,0.25,0.1,0.2572,0.0625,0.0625,0.1,6.046,32.0,-5.7,44.0,312.86
246.0,2.2968,2.3108,2.2974,0.098,0.25,0.1,0.3119,0.01562,0.01562,0.955,6.416,32.0,-5.48,51.2,314.19
247.0,2.3027,2.3118,2.2953,0.098,0.031,0.1,0.05824,0.03125,0.03125,0.993,1.175,34.0,-0.333,18.4,315.41
248.0,2.3037,2.3086,2.2955,0.09,0.094,0.1,0.2862,0.0625,0.0625,0.68,1.132,34.0,-1.04,30.8,316.66
249.0,2.3023,2.3086,2.2947,0.105,0.125,0.1,0.2593,0.0625,0.0625,-260.894,9.201,35.0,-5.16,1.32,317.93
250.0,2.301,2.3085,2.2947,0.105,0.094,0.1,0.1139,0.01563,0.01562,1.051,2.304,35.0,-0.399,8.97,319.14
251.0,2.3054,2.3091,2.2958,0.098,0.062,0.1,0.1023,0.03125,0.03125,1.146,2.154,36.0,-0.93,2.64,320.35
252.0,2.3033,2.3064,2.3003,0.094,0.062,0.1,0.02028,0.0625,0.0625,-1.151,1.437,33.0,-1.19,2.16,321.59
253.0,2.3057,2.3066,2.3003,0.094,0.156,0.1,0.1217,0.01563,0.01562,0.982,9.317,37.0,-1.87,0.292,322.93
254.0,2.3019,2.3067,2.2977,0.094,0.094,0.1,0.3722,0.03125,0.03125,0.911,18.72,37.0,-7.86,5.65,324.14
255.0,2.2974,2.3056,2.294,0.105,0.031,0.1,0.7093,0.0625,0.0625,-80.228,56.03,35.0,-44.7,2.79,325.42
256.0,2.3082,2.3057,2.294,0.105,0.031,0.1,0.6063,0.01563,0.01562,1.348,94.34,35.0,-55.8,0.895,326.53
257.0,2.3172,2.3064,2.2985,0.121,0.094,0.1,2.001,0.03125,0.03125,1.0,7.392,32.0,-7.24,299.0,327.74
258.0,2.2962,2.3062,2.2971,0.098,0.125,0.1,0.1308,0.0625,0.0625,-9.301,3.006,36.0,-1.6,30.7,328.9
259.0,2.304,2.3059,2.2971,0.098,0.031,0.1,0.9645,0.01562,0.01562,1.377,159.1,35.0,-97.4,3.21,330.28
260.0,2.3423,2.307,2.3395,0.062,0.062,0.1,11.17,0.03125,0.03125,0.962,16.81,35.0,-13.0,3270.0,331.97
261.0,2.3064,2.3075,2.3134,0.059,0.156,0.1,1.185,0.0625,0.0625,0.011,6.379,32.0,-5.92,500.0,333.58
262.0,2.3198,2.3063,2.3134,0.059,0.094,0.1,3.024,0.01562,0.01562,0.92,44.64,36.0,-41.5,581.0,335.41
263.0,2.2995,2.3061,2.3005,0.102,0.125,0.1,0.3122,0.03125,0.03125,0.864,6.929,35.0,-3.95,82.5,336.73
264.0,2.3038,2.3057,2.3011,0.105,0.094,0.1,0.8267,0.0625,0.0625,-152.751,49.2,35.0,-36.4,2.42,338.04
265.0,2.3044,2.3061,2.3011,0.105,0.094,0.1,0.2936,0.01563,0.01562,0.821,25.0,37.0,-8.59,74.9,339.63
266.0,2.3099,2.3067,2.3201,0.074,0.062,0.1,2.535,0.03125,0.03125,1.038,5.564,35.0,-3.23,867.0,340.89
267.0,2.3179,2.3075,2.3145,0.082,0.094,0.1,3.527,0.0625,0.0625,0.735,4.937,32.0,-4.34,845.0,342.35
268.0,2.2892,2.3068,2.2984,0.102,0.188,0.1,1.923,0.0625,0.0625,0.744,4.794,35.0,-2.3,596.0,343.77
269.0,2.3056,2.307,2.2901,0.094,0.094,0.1,0.09807,0.0625,0.0625,-114.582,2.135,33.0,-1.38,25.2,345.1
270.0,2.2915,2.3065,2.2901,0.094,0.125,0.1,1.648,0.01563,0.01562,1.24,332.5,35.0,-227.0,2.23,346.37
271.0,2.3257,2.3075,2.3966,0.062,0.094,0.1,23.19,0.03125,0.03125,1.032,24.38,30.0,-24.2,6920.0,347.61
272.0,2.3058,2.3076,2.3316,0.062,0.031,0.1,3.62,0.0625,0.0625,0.757,4.914,36.0,-3.78,1770.0,349.17
273.0,2.2677,2.3057,2.3766,0.062,0.094,0.1,3.458,0.125,0.125,-85.719,18.25,30.0,-17.7,604.0,350.48
274.0,2.2391,2.3026,2.3766,0.062,0.094,0.1,8.339,0.03125,0.03125,1.032,12.26,35.0,-8.46,2620.0,352.15
275.0,2.3597,2.3057,2.3378,0.094,0.094,0.1,8.807,0.0625,0.0625,0.568,41.39,36.0,-35.2,959.0,353.4
276.0,2.2998,2.3053,2.2886,0.094,0.094,0.1,0.5548,0.0625,0.0625,-118.659,84.45,36.0,-75.6,2.32,354.92
277.0,2.3072,2.3048,2.2886,0.094,0.094,0.1,1.675,0.01563,0.01562,1.064,9.335,36.0,-7.51,394.0,356.13
278.0,2.2984,2.3049,2.2881,0.094,0.219,0.1,0.32,0.03125,0.03125,0.943,4.371,35.0,-2.46,59.3,357.52
279.0,2.3085,2.3051,2.2894,0.102,0.062,0.1,1.392,0.0625,0.0625,-53.734,168.2,36.0,-146.0,3.09,358.81
280.0,2.3209,2.304,2.2894,0.102,0.156,0.1,4.335,0.01562,0.01562,1.09,21.9,35.0,-14.5,507.0,360.38
281.0,2.2945,2.3034,2.2905,0.098,0.094,0.1,0.05549,0.03125,0.03125,0.947,0.8766,34.0,-0.628,11.9,361.83
282.0,2.3023,2.3026,2.2892,0.094,0.125,0.1,0.2722,0.0625,0.0625,0.427,3.094,33.0,-2.3,91.9,363.16
283.0,2.3043,2.3028,2.2939,0.102,0.125,0.1,0.8269,0.0625,0.0625,-168.386,59.14,35.0,-46.1,8.04,364.31
284.0,2.3019,2.3027,2.2939,0.102,0.25,0.1,0.2138,0.01563,0.01562,1.01,5.911,35.0,-2.56,78.6,365.93
285.0,2.2935,2.3022,2.2948,0.098,0.062,0.1,0.1313,0.03125,0.03125,1.179,4.499,36.0,-2.97,50.4,367.03
286.0,2.3086,2.3021,2.2955,0.098,0.125,0.1,3.114,0.0625,0.0625,0.543,15.62,31.0,-15.5,440.0,368.17
287.0,2.307,2.3016,2.2937,0.094,0.094,0.1,0.08441,0.0625,0.0625,-340.661,15.07,31.0,-14.4,0.279,369.46
288.0,2.3005,2.3021,2.2937,0.094,0.156,0.1,0.07515,0.01563,0.01562,1.018,7.527,35.0,-3.1,5.14,370.82
289.0,2.3074,2.3022,2.2943,0.102,0.031,0.1,0.2363,0.03125,0.03125,-365.921,26.37,35.0,-18.9,1.87,372.4
290.0,2.304,2.3028,2.2943,0.102,0.031,0.1,0.1665,0.007813,0.007812,1.198,4.712,35.0,-1.81,22.0,373.86
291.0,2.3029,2.3017,2.2929,0.094,0.094,0.1,0.1841,0.01562,0.01562,0.789,24.4,35.0,-12.7,0.552,375.22
292.0,2.2933,2.3011,2.3118,0.062,0.031,0.1,0.7317,0.03125,0.03125,-48.498,5.733,35.0,-2.73,607.0,376.56
293.0,2.2881,2.3021,2.3118,0.062,0.188,0.1,3.502,0.007813,0.007812,1.088,55.82,39.0,-5.13,2000.0,378.33
294.0,2.2986,2.3051,2.3048,0.059,0.062,0.1,0.3391,0.01563,0.01562,1.077,14.28,37.0,-3.84,277.0,379.74
295.0,2.3105,2.3026,2.3097,0.062,0.062,0.1,6.98,0.03125,0.03125,0.578,21.29,30.0,-20.9,3270.0,381.18
296.0,2.2552,2.3004,2.2995,0.062,0.062,0.1,2.155,0.03125,0.03125,-0.774,9.022,37.0,-2.69,297.0,382.75
297.0,2.3091,2.3005,2.2995,0.062,0.125,0.1,2.748,0.007813,0.007812,1.305,7.308,35.0,-3.6,592.0,384.19
298.0,2.2965,2.3004,2.2941,0.09,0.156,0.1,0.1844,0.01563,0.01562,0.566,7.183,36.0,-0.88,65.0,385.52
299.0,2.297,2.2998,2.2998,0.074,0.094,0.1,0.5763,0.01562,0.01562,1.05,3.852,37.0,-0.733,412.0,387.11
300.0,2.2692,2.2972,2.2958,0.094,0.156,0.1,5.965,0.03125,0.03125,-15.801,961.7,35.0,-771.0,9.14,388.47
301.0,2.2997,2.2975,2.2958,0.094,0.062,0.1,0.725,0.007812,0.007812,-3.93,88.36,38.0,-15.8,11.5,389.79
302.0,2.3071,2.2977,2.2958,0.094,0.031,0.1,2.233,0.001953,0.001953,1.05,614.9,43.0,-2.73,529.0,391.35
303.0,2.3029,2.2976,2.2934,0.098,0.094,0.1,1.373,0.003906,0.003906,1.066,562.9,37.0,-211.0,1.25,392.93
304.0,2.317,2.2984,2.3,0.059,0.062,0.1,3.14,0.007813,0.007812,1.262,10.59,35.0,-5.62,829.0,394.07
305.0,2.3096,2.2992,2.2941,0.094,0.125,0.1,2.854,0.01562,0.01562,1.234,4.828,35.0,-2.81,533.0,395.49
306.0,2.3006,2.2988,2.2923,0.102,0.188,0.1,0.618,0.03125,0.03125,-291.891,41.85,35.0,-22.3,1.12,397.27
307.0,2.2669,2.2968,2.2923,0.102,0.188,0.1,0.4278,0.007813,0.007812,0.973,46.14,39.0,-2.67,137.0,398.8
308.0,2.3001,2.2968,2.2922,0.094,0.031,0.1,0.08748,0.01562,0.01562,1.014,5.558,35.0,-1.9,50.2,400.49
309.0,2.2976,2.2963,2.2924,0.098,0.094,0.1,1.188,0.03125,0.03125,-131.785,135.8,35.0,-97.9,2.53,401.95
310.0,2.2854,2.2954,2.2924,0.098,0.219,0.1,3.057,0.007812,0.007812,0.863,723.6,37.0,-332.0,5.5,403.41
311.0,2.318,2.2961,2.3296,0.062,0.062,0.1,9.424,0.01563,0.01562,1.155,13.27,36.0,-11.6,4500.0,405.03
312.0,2.2749,2.2952,2.306,0.062,0.156,0.1,0.856,0.03125,0.03125,-0.013,12.63,37.0,-3.21,1450.0,406.55
313.0,2.358,2.2987,2.306,0.062,0.188,0.1,6.606,0.007813,0.007812,1.177,120.7,38.0,-17.5,972.0,408.02
314.0,2.3061,2.2991,2.2922,0.102,0.094,0.1,0.3176,0.01563,0.01562,1.192,16.33,35.0,-9.49,78.5,409.36
315.0,2.3094,2.299,2.2989,0.062,0.156,0.1,3.847,0.03125,0.03125,1.095,4.431,32.0,-3.64,1330.0,411.04
316.0,2.3046,2.3015,2.2948,0.09,0.156,0.1,1.902,0.0625,0.0625,0.747,3.095,33.0,-3.01,356.0,412.79
317.0,2.3041,2.3012,2.2923,0.094,0.125,0.1,0.7802,0.0625,0.0625,-177.792,71.1,35.0,-58.7,2.35,414.21
318.0,2.3066,2.3017,2.2923,0.094,0.031,0.1,0.4089,0.01563,0.01562,-13.111,68.6,35.0,-42.5,0.507,415.76
319.0,2.3078,2.3023,2.2923,0.094,0.094,0.1,0.3647,0.003906,0.003906,1.069,153.5,37.0,-60.5,0.498,417.4
320.0,2.308,2.3042,2.2937,0.094,0.0,0.1,1.376,0.007813,0.007812,1.193,366.8,35.0,-191.0,1.89,418.64
321.0,2.2616,2.3023,2.3212,0.062,0.156,0.1,5.343,0.01563,0.01562,-24.828,530.8,37.0,-195.0,13.6,419.91
322.0,2.3237,2.3031,2.3212,0.062,0.094,0.1,11.7,0.003906,0.003906,1.283,22.3,35.0,-14.9,6410.0,421.74
323.0,2.302,2.3031,2.3054,0.062,0.125,0.1,7.812,0.007813,0.007812,1.248,10.28,36.0,-9.01,4980.0,423.73
324.0,2.3211,2.3033,2.3,0.062,0.125,0.1,2.062,0.01563,0.01562,1.078,17.62,36.0,-3.41,760.0,425.28
325.0,2.3056,2.3031,2.2991,0.062,0.031,0.1,3.952,0.03125,0.03125,1.079,7.195,32.0,-7.06,1130.0,426.81
326.0,2.2993,2.303,2.2948,0.094,0.156,0.1,0.4393,0.0625,0.0625,0.24,4.039,32.0,-3.88,111.0,428.25
327.0,2.305,2.3049,2.2911,0.094,0.094,0.1,0.2028,0.01562,0.01562,0.289,23.56,35.0,-10.9,0.402,429.89
328.0,2.2929,2.3046,2.3066,0.062,0.188,0.1,2.811,0.01563,0.01562,1.057,19.08,37.0,-6.43,2300.0,431.19
329.0,2.2913,2.3043,2.3013,0.062,0.156,0.1,1.036,0.03125,0.03125,-110.477,9.736,35.0,-4.84,471.0,432.97
330.0,2.2978,2.3049,2.3013,0.062,0.094,0.1,1.695,0.007812,0.007812,1.138,13.43,37.0,-2.85,1200.0,434.42
331.0,2.2921,2.3036,2.2977,0.062,0.0,0.1,3.388,0.01563,0.01562,1.11,18.77,37.0,-4.58,1530.0,435.89
332.0,2.2958,2.3046,2.2919,0.094,0.094,0.1,0.4623,0.03125,0.03125,1.044,2.656,36.0,-1.31,320.0,437.5
333.0,2.312,2.3023,2.2919,0.098,0.125,0.1,2.464,0.0625,0.0625,0.825,2.547,33.0,-2.46,577.0,438.79
334.0,2.3009,2.3021,2.2869,0.098,0.062,0.1,0.6095,0.125,0.125,-117.048,69.99,36.0,-65.1,0.835,440.11
335.0,2.2807,2.3006,2.2869,0.098,0.219,0.1,1.563,0.03125,0.03125,1.115,3.216,33.0,-2.6,290.0,441.46
336.0,2.2962,2.3002,2.2853,0.094,0.188,0.1,0.7211,0.0625,0.0625,-200.119,71.25,35.0,-59.7,1.01,443.17
337.0,2.2965,2.2998,2.2853,0.094,0.125,0.1,0.3574,0.01563,0.01562,1.16,1.231,34.0,-0.326,90.8,444.45
338.0,2.3043,2.2997,2.2867,0.094,0.125,0.1,0.2104,0.03125,0.03125,-271.709,18.5,35.0,-11.9,0.432,446.28
339.0,2.2984,2.2993,2.2867,0.094,0.062,0.1,0.4981,0.007812,0.007812,1.136,20.71,39.0,-0.546,44.0,448.23
340.0,2.2837,2.298,2.2896,0.094,0.188,0.1,0.7726,0.01562,0.01562,0.298,96.79,35.0,-47.5,2.5,449.87
341.0,2.2956,2.2997,2.2844,0.098,0.156,0.1,0.121,0.01562,0.01562,0.872,6.069,37.0,-1.92,56.1,451.55
342.0,2.3001,2.2986,2.2865,0.094,0.156,0.1,1.193,0.03125,0.03125,1.077,1.807,33.0,-1.4,354.0,453.05
343.0,2.3012,2.2985,2.2851,0.094,0.031,0.1,0.1774,0.0625,0.0625,1.127,0.6163,34.0,-0.514,42.0,454.74
344.0,2.4059,2.3028,2.2846,0.094,0.062,0.1,5.031,0.125,0.125,0.144,72.1,35.0,-59.6,112.0,456.28
345.0,2.2998,2.3025,2.3007,0.086,0.125,0.1,0.1415,0.03125,0.03125,0.534,5.963,37.0,-1.52,0.345,457.96
346.0,2.2964,2.3023,2.2958,0.086,0.062,0.1,0.06819,0.03125,0.03125,1.033,0.7042,34.0,-0.268,16.0,459.53
347.0,2.3109,2.3026,2.2959,0.09,0.094,0.1,0.1572,0.0625,0.0625,-223.672,17.93,36.0,-15.6,1.56,461.37
348.0,2.3031,2.3031,2.2959,0.09,0.094,0.1,0.06573,0.01563,0.01562,0.967,9.512,35.0,-5.52,0.704,462.7
349.0,2.2995,2.3036,2.2986,0.086,0.188,0.1,0.05657,0.03125,0.03125,0.611,9.372,36.0,-7.61,0.588,464.05
350.0,2.3034,2.3038,2.2956,0.09,0.094,0.1,0.08056,0.03125,0.03125,-143.781,6.766,32.0,-6.12,5.1,465.7
351.0,2.296,2.304,2.2956,0.09,0.094,0.1,0.3198,0.007812,0.007812,1.109,9.162,37.0,-2.99,46.4,467.46
352.0,2.2976,2.3041,2.2948,0.09,0.031,0.1,0.06599,0.01562,0.01562,0.701,4.289,32.0,-4.19,22.7,469.05
353.0,2.3144,2.3042,2.2953,0.09,0.062,0.1,0.157,0.01563,0.01562,1.456,53.2,35.0,-43.4,1.4,470.59
354.0,2.2978,2.3041,2.3001,0.109,0.25,0.1,1.58,0.03125,0.03125,0.808,5.735,32.0,-5.52,367.0,472.44
355.0,2.2989,2.305,2.2964,0.09,0.031,0.1,0.06555,0.0625,0.0625,0.304,1.372,33.0,-1.06,52.5,474.32
356.0,2.3018,2.3053,2.2963,0.09,0.094,0.1,0.6557,0.0625,0.0625,-126.606,53.74,35.0,-43.3,1.63,475.98
357.0,2.3004,2.3055,2.2963,0.09,0.094,0.1,0.5854,0.01563,0.01562,-1.593,56.42,37.0,-19.3,1.55,477.4
358.0,2.3033,2.3054,2.2963,0.09,0.094,0.1,0.2325,0.003906,0.003906,0.996,73.14,38.0,-13.8,0.503,479.08
359.0,2.3035,2.3057,2.298,0.09,0.094,0.1,0.8588,0.007812,0.007812,0.912,185.5,37.0,-75.7,1.93,480.42
360.0,2.3139,2.3072,2.3116,0.062,0.031,0.1,2.939,0.01563,0.01562,1.188,6.8,36.0,-5.65,845.0,482.14
361.0,2.3016,2.3075,2.3025,0.09,0.062,0.1,0.7755,0.03125,0.03125,-144.69,57.16,35.0,-32.7,2.37,483.97
362.0,2.294,2.3072,2.3025,0.09,0.188,0.1,0.1395,0.007813,0.007812,0.993,15.58,38.0,-1.73,144.0,485.51
363.0,2.2911,2.3067,2.3048,0.078,0.094,0.1,1.499,0.01563,0.01562,-36.468,147.6,37.0,-53.8,9.84,487.05
364.0,2.2992,2.3013,2.3048,0.078,0.219,0.1,0.1081,0.003906,0.003906,0.997,23.83,38.0,-2.09,171.0,488.83
365.0,2.3011,2.3014,2.3063,0.07,0.062,0.1,1.575,0.007812,0.007812,-0.245,279.9,36.0,-79.0,3.4,490.58
366.0,2.2875,2.301,2.3063,0.07,0.156,0.1,3.062,0.001953,0.001953,0.999,1874.0,38.0,-306.0,7.2,492.13
367.0,2.3223,2.3015,2.3129,0.062,0.0,0.1,10.12,0.003906,0.003906,1.272,56.11,37.0,-20.9,2900.0,493.56
368.0,2.2991,2.3013,2.3032,0.09,0.219,0.1,0.9944,0.007813,0.007812,1.107,10.2,37.0,-3.36,436.0,495.29
369.0,2.3015,2.3014,2.3002,0.098,0.156,0.1,1.314,0.01563,0.01562,1.225,2.456,33.0,-2.24,244.0,496.69
370.0,2.3033,2.3014,2.2964,0.086,0.156,0.1,0.7457,0.03125,0.03125,-94.58,80.41,35.0,-56.6,1.84,497.83
371.0,2.3068,2.302,2.2964,0.086,0.094,0.1,1.36,0.007813,0.007812,1.157,343.3,37.0,-169.0,3.0,499.4
372.0,2.2989,2.302,2.3034,0.09,0.156,0.1,1.237,0.01562,0.01562,-44.049,77.95,39.0,-6.8,9.52,500.62
373.0,2.2865,2.3006,2.3034,0.09,0.094,0.1,2.262,0.003906,0.003906,0.975,754.8,38.0,-176.0,6.55,501.77
374.0,2.3257,2.302,2.3163,0.062,0.031,0.1,7.064,0.007813,0.007812,1.271,18.67,36.0,-16.5,1970.0,503.11
375.0,2.2916,2.3017,2.304,0.086,0.125,0.1,3.592,0.01562,0.01562,-6.039,826.9,35.0,-597.0,9.32,504.93
376.0,2.3074,2.3019,2.304,0.086,0.219,0.1,0.5331,0.003906,0.003906,1.073,75.1,40.0,-3.14,62.7,506.57
377.0,2.2966,2.3017,2.2988,0.086,0.188,0.1,0.3662,0.007812,0.007812,1.093,6.217,37.0,-1.33,111.0,508.13
378.0,2.304,2.3018,2.2969,0.086,0.094,0.1,0.04465,0.01563,0.01562,-24.763,11.8,36.0,-9.07,0.784,509.67
379.0,2.2951,2.3014,2.2969,0.086,0.062,0.1,0.184,0.003906,0.003906,1.059,10.69,38.0,-0.926,64.6,511.43
380.0,2.3016,2.3008,2.2961,0.086,0.125,0.1,0.02544,0.007813,0.007812,0.999,2.67,35.0,-0.519,9.71,513.02
381.0,2.3096,2.3011,2.2959,0.09,0.0,0.1,0.627,0.01562,0.01562,1.891,132.4,35.0,-92.3,1.53,515.32
382.0,2.348,2.3038,2.3369,0.062,0.031,0.1,16.45,0.03125,0.03125,0.854,39.0,36.0,-37.5,5440.0,516.87
383.0,2.301,2.3043,2.3099,0.062,0.156,0.1,1.059,0.0625,0.0625,-67.864,125.0,36.0,-108.0,2.5,518.34
384.0,2.3094,2.3048,2.3099,0.062,0.219,0.1,1.888,0.01563,0.01562,1.191,4.752,36.0,-3.29,573.0,519.79
385.0,2.2974,2.3047,2.3019,0.098,0.062,0.1,0.5756,0.03125,0.03125,-12.167,7.588,37.0,-2.42,77.2,521.79
386.0,2.301,2.3053,2.3019,0.098,0.219,0.1,2.035,0.007812,0.007812,1.245,5.465,35.0,-2.42,467.0,523.13
387.0,2.2984,2.3041,2.2973,0.094,0.062,0.1,0.1412,0.01563,0.01562,0.21,4.431,37.0,-0.976,26.4,524.96
388.0,2.2927,2.3038,2.3069,0.078,0.062,0.1,1.307,0.003906,0.003906,1.135,35.48,39.0,-2.15,618.0,526.4
