step,loss,train_loss_avg10,probe_loss,probe_accuracy,batch_accuracy,step_seconds,wall_clock_s
49,1.0005735158920288,1.0896379947662354,4.939686298370361,0.15625,0.640625,0.06227437499910593,1.4440994589822367
50,0.9897984266281128,1.074377417564392,5.290805339813232,0.1328125,0.578125,0.03873029199894518,1.482842041994445
51,0.9834251403808594,1.0598042845726012,5.3787970542907715,0.11328125,0.640625,0.03682404104620218,1.5197568340227008
52,0.96889328956604,1.0451003432273864,5.494987487792969,0.13671875,0.5625,0.038130000000819564,1.5578977499972098
53,0.9389584064483643,1.029853105545044,5.589859485626221,0.1328125,0.625,0.04495158401550725,1.6028589170309715
54,0.9309849739074707,1.0150892734527588,5.568148136138916,0.1328125,0.65625,0.06272258301032707,1.6655915420269594
55,0.9183066487312317,1.0001354813575745,5.827560901641846,0.15625,0.6875,0.04357741598505527,1.709179249999579
56,0.9128215909004211,0.9851655066013336,5.8732428550720215,0.12890625,0.625,0.06136699998751283,1.770555459021125
57,0.9090061187744141,0.9699525594711303,6.114137649536133,0.1484375,0.703125,0.03992800001287833,1.8104935419978574
58,0.8847522139549255,0.9570809602737427,6.199825286865234,0.140625,0.6875,0.03897870902437717,1.849485500017181
59,0.8564178943634033,0.9437520325183868,6.428222179412842,0.140625,0.734375,0.04840758297359571,1.8979029590263963
60,0.8419464826583862,0.9293364703655242,6.770812511444092,0.1328125,0.703125,0.04957458400167525,1.9474890839774162
61,0.8411042094230652,0.9145512759685517,6.664595603942871,0.12890625,0.671875,0.03529441700084135,1.9828650000272319
62,0.8358737826347351,0.9003191828727722,6.930636405944824,0.1328125,0.71875,0.04421774996444583,2.027092750009615
63,0.8331556916236877,0.8870172321796417,7.06701135635376,0.1328125,0.71875,0.037564666010439396,2.0646673340233974
64,0.8283305764198303,0.876436960697174,7.35905647277832,0.125,0.65625,0.04503224999643862,2.1097122919745743
65,0.8283305764198303,0.86617152094841,7.35905647277832,0.125,0.65625,0.028906666033435613,2.1386276250123046
66,0.8257322311401367,0.8571739137172699,7.168572902679443,0.140625,0.703125,0.021678290970157832,2.1603164999978617
67,0.8257322311401367,0.8484649777412414,7.168572902679443,0.140625,0.703125,0.022106916003394872,2.182433084002696
68,0.8244666457176208,0.8401375889778138,7.149801254272461,0.140625,0.703125,0.02466466696932912,2.207106375019066
69,0.8188484907150269,0.8341090321540833,7.253994941711426,0.125,0.734375,0.05498100002296269,2.262099292012863
70,0.802197277545929,0.8303520917892456,7.355851173400879,0.1328125,0.765625,0.027134542004205287,2.2892693749745376
71,0.7800455093383789,0.8263771712779999,7.468379497528076,0.125,0.75,0.03956875001313165,2.328906708979048
72,0.7703617215156555,0.8202713012695313,7.380603313446045,0.12890625,0.75,0.04571799997938797,2.374635167012457
73,0.751257598400116,0.8137200951576233,7.677725791931152,0.12890625,0.703125,0.0395693329628557,2.4142141669872217
74,0.7470079660415649,0.8055302858352661,7.716230392456055,0.12890625,0.734375,0.03894562495406717,2.453171667002607
75,0.7451854944229126,0.7973980247974396,8.050424575805664,0.12890625,0.765625,0.04709329199977219,2.5002737499889918
76,0.737936794757843,0.7890835165977478,8.323195457458496,0.1328125,0.734375,0.04641487495973706,2.546700042032171
77,0.7237833738327026,0.7803039729595185,8.13036823272705,0.14453125,0.6875,0.06116083398228511,2.607871000014711
78,0.7193024158477783,0.770109087228775,8.684025764465332,0.12890625,0.734375,0.05009066697675735,2.657973667024635
79,0.7135984897613525,0.7595926642417907,8.464719772338867,0.11328125,0.71875,0.06257079198257998,2.7205563340103254
80,0.6816707849502563,0.7490676641464233,8.74956226348877,0.125,0.796875,0.03816883300896734,2.758736042014789
81,0.6816707849502563,0.7370150148868561,8.74956226348877,0.125,0.796875,0.05893533397465944,2.817748458997812
82,0.6604605317115784,0.7271775424480438,9.138909339904785,0.125,0.8125,0.03944945801049471,2.8572082919999957
83,0.6417732834815979,0.7161874234676361,9.49966049194336,0.125,0.796875,0.045592333015520126,2.9028106670011766
84,0.6198977828025818,0.7052389919757843,9.564472198486328,0.125,0.75,0.03729704098077491,2.940119542006869
85,0.5992368459701538,0.692527973651886,9.836005210876465,0.140625,0.765625,0.05116729100700468,2.9912970419973135
86,0.5754320621490479,0.6779331088066101,10.125388145446777,0.125,0.84375,0.06558049999875948,3.0568889169953763
87,0.571500301361084,0.6616826355457306,10.120132446289062,0.1171875,0.84375,0.03918245900422335,3.0960819590254687
88,0.5598254799842834,0.6464543282985687,10.550759315490723,0.125,0.78125,0.06552070798352361,3.1616136669763364
89,0.5588477253913879,0.6305066347122192,10.57934856414795,0.125,0.859375,0.04804470902308822,3.2096684590214863
90,0.555935263633728,0.6150315582752228,11.09057331085205,0.12109375,0.75,0.036659125005826354,3.246340500016231
91,0.5442746877670288,0.6024580061435699,11.230868339538574,0.1328125,0.8125,0.04851087502902374,3.294929084018804
92,0.5207660794258118,0.5887183964252471,11.230305671691895,0.1171875,0.8125,0.04713379201712087,3.3420732090016827
93,0.4967014789581299,0.5747489511966706,11.529921531677246,0.13671875,0.84375,0.05122841603588313,3.3933123750030063
94,0.4910726845264435,0.5602417707443237,11.878923416137695,0.125,0.828125,0.056648458004929125,3.449969917011913
95,0.45535752177238464,0.5473592609167099,12.146364212036133,0.1328125,0.859375,0.041974375024437904,3.4919558750116266
96,0.4532930552959442,0.532971328496933,12.602646827697754,0.13671875,0.8125,0.0442515829927288,3.5362172090099193
97,0.4502764344215393,0.5207574278116226,12.32011890411377,0.13671875,0.875,0.05101275001652539,3.587241167027969
98,0.4470440447330475,0.5086350411176681,12.800507545471191,0.12890625,0.875,0.03565412503667176,3.6229062090278603
99,0.434841513633728,0.49735689759254453,13.112607955932617,0.12109375,0.828125,0.04658020898932591,3.669496375019662
100,0.4259505271911621,0.4849562764167786,13.462910652160645,0.12109375,0.890625,0.04931199998827651,3.7188189169974066
101,0.4153887927532196,0.471957802772522,13.809113502502441,0.12109375,0.875,0.0617619160329923,3.780652083980385
102,0.40451887249946594,0.45906921327114103,14.176772117614746,0.125,0.90625,0.05988083401462063,3.840543834026903
103,0.3972768485546112,0.4474444925785065,14.497726440429688,0.12890625,0.859375,0.05593195802066475,3.896484250028152
104,0.3740946352481842,0.4375020295381546,14.737582206726074,0.12890625,0.890625,0.0618797920178622,3.9583727919962257
105,0.37219879031181335,0.4258042246103287,15.011518478393555,0.12109375,0.875,0.04745829198509455,4.005840833997354
106,0.37054556608200073,0.41748835146427155,15.236235618591309,0.12890625,0.875,0.04421850002836436,4.050068166980054
107,0.36051473021507263,0.4092136025428772,15.810787200927734,0.1171875,0.859375,0.04574945801869035,4.095824958989397
108,0.35049381852149963,0.4002374321222305,16.0116024017334,0.140625,0.875,0.053641083010006696,4.149475709011313
109,0.3332480788230896,0.39058240950107576,16.571975708007812,0.125,0.890625,0.045495124999433756,4.1949817090062425
110,0.32813143730163574,0.3804230660200119,16.850370407104492,0.1328125,0.921875,0.05437916697701439,4.249370833975263
111,0.31855782866477966,0.37064115703105927,17.523195266723633,0.1328125,0.890625,0.04943491599988192,4.298886917007621
112,0.3136954605579376,0.36095806062221525,17.76698112487793,0.12109375,0.875,0.0494861250044778,4.348384334007278
113,0.3010035455226898,0.35187571942806245,18.01168441772461,0.1328125,0.9375,0.04362941702129319,4.392025917011779
114,0.28899168968200684,0.3422483891248703,18.3046875,0.125,0.90625,0.047509541967883706,4.439544917026069
115,0.28256866335868835,0.33373809456825254,18.66388511657715,0.12890625,0.90625,0.04756325000198558,4.487116584030446
116,0.2738668620586395,0.3247750818729401,18.75959014892578,0.12890625,0.921875,0.05341404100181535,4.540542666974943
117,0.27324849367141724,0.31510721147060394,19.11033058166504,0.140625,0.90625,0.048910791985690594,4.589464917022269
118,0.26692450046539307,0.3063805878162384,19.25470733642578,0.12109375,0.90625,0.05227383296005428,4.641748042020481
119,0.26311302185058594,0.29802365601062775,19.473773956298828,0.14453125,0.9375,0.05660562502453104,4.698364874988329
120,0.25985127687454224,0.2910101503133774,19.732067108154297,0.12109375,0.90625,0.05463616596534848,4.753010125015862
121,0.2527836859226227,0.284182134270668,19.87900733947754,0.14453125,0.953125,0.04139220900833607,4.794496959017124
122,0.24742238223552704,0.2776047199964523,19.999954223632812,0.140625,0.953125,0.046894583967514336,4.841403209022246
123,0.24625951051712036,0.2709774121642113,20.267492294311523,0.140625,0.921875,0.03879229101585224,4.8802073749830015
124,0.24283058941364288,0.26550300866365434,20.321569442749023,0.140625,0.953125,0.03825383400544524,4.918470499978866
125,0.2384875863790512,0.2608868986368179,20.592416763305664,0.13671875,0.953125,0.04047170904232189,4.958951500011608
126,0.23500627279281616,0.25647879093885423,20.690345764160156,0.13671875,0.921875,0.04132008395390585,5.000423208985012
127,0.23061464726924896,0.2525927320122719,20.746986389160156,0.1484375,0.96875,0.03505745902657509,5.035493624978699
128,0.22702884674072266,0.24832934737205506,20.8685359954834,0.13671875,0.9375,0.034059249970596284,5.069562375021633
129,0.22613990306854248,0.244339781999588,20.928340911865234,0.13671875,0.953125,0.03178295900579542,5.101355459017213
130,0.22319532930850983,0.24064247012138368,20.976566314697266,0.14453125,0.96875,0.035385958035476506,5.136752374994103
131,0.22248569130897522,0.23697687536478043,21.018648147583008,0.140625,0.953125,0.03202945797238499,5.170047166990116
132,0.22138197720050812,0.23394707590341568,21.081111907958984,0.1484375,0.96875,0.030854874989017844,5.200913625012618
133,0.22011251747608185,0.2313430353999138,21.069515228271484,0.140625,0.953125,0.028427042008843273,5.229351125017274
134,0.2183241844177246,0.22872833609580995,21.103229522705078,0.14453125,0.96875,0.03424420801457018,5.263606709020678
135,0.2173941731452942,0.2262776955962181,21.142757415771484,0.140625,0.96875,0.03155437501845881,5.29517204198055
136,0.21623669564723969,0.2241683542728424,21.15027618408203,0.14453125,0.96875,0.03048229095293209,5.325664791977033
137,0.21522794663906097,0.22229139655828475,21.144689559936523,0.14453125,0.96875,0.049471458012703806,5.375148374994751
138,0.2149704545736313,0.22075272649526595,21.169109344482422,0.14453125,0.96875,0.040959500009194016,5.416117833985481
139,0.21425506472587585,0.2195468872785568,21.176767349243164,0.14453125,0.96875,0.03407600003993139,5.4502052500029095
140,0.2140032798051834,0.21835840344429017,21.191070556640625,0.14453125,0.96875,0.027664874971378595,5.478639042004943
141,0.2136916071176529,0.21743919849395751,21.21259880065918,0.14453125,0.96875,0.025717834010720253,5.504435708979145
142,0.21365201473236084,0.2165597900748253,21.223445892333984,0.14453125,0.96875,0.024435375002212822,5.528880333993584
143,0.2131311446428299,0.21578679382801055,21.202714920043945,0.14453125,0.96875,0.02494841697625816,5.553838209016249
144,0.21274714171886444,0.21508865654468537,21.222131729125977,0.14453125,0.96875,0.024538209021557122,5.578385834000073
145,0.212455615401268,0.21453095227479935,21.207246780395508,0.14453125,0.96875,0.024122875009197742,5.602518209023401
146,0.21211187541484833,0.21403709650039673,21.220497131347656,0.14453125,0.96875,0.023376750003080815,5.62590674997773
147,0.2119491696357727,0.21362461447715758,21.210819244384766,0.14453125,0.96875,0.02494233299512416,5.650858333974611
148,0.2116776406764984,0.21329673677682875,21.22136688232422,0.14453125,0.96875,0.020010209002066404,5.6708773340214975
149,0.21157149970531464,0.21296745538711548,21.212533950805664,0.14453125,0.96875,0.01695808401564136,5.687847250024788
150,0.21137896180152893,0.21269909888505936,21.220422744750977,0.14453125,0.96875,0.01683433400467038,5.704691792023368
151,0.21135640144348145,0.21243666708469391,21.214426040649414,0.14453125,0.96875,0.01697224995587021,5.721741917019244
152,0.21124646067619324,0.21220314651727676,21.22023582458496,0.14453125,0.96875,0.01497879100497812,5.736731334007345
153,0.21120141446590424,0.21196259111166,21.215442657470703,0.14453125,0.96875,0.01956508297007531,5.756308417010587
154,0.2110881507396698,0.21176961809396744,21.21936798095703,0.14453125,0.96875,0.018936750013381243,5.775255292013753
155,0.2110518366098404,0.21160371899604796,21.215669631958008,0.14453125,0.96875,0.017505709023680538,5.792771458975039
156,0.21098384261131287,0.2114633411169052,21.218887329101562,0.14453125,0.96875,0.015803666959982365,5.80858516698936
157,0.21097078919410706,0.21135053783655167,21.215702056884766,0.14453125,0.96875,0.01652966596884653,5.82512404199224
158,0.21096213161945343,0.2112526997923851,21.218935012817383,0.14453125,0.96875,0.013957584043964744,5.839091667032335
159,0.21091265976428986,0.2111811488866806,21.21605110168457,0.14453125,0.96875,0.012542292010039091,5.851642958994489
160,0.21088692545890808,0.21111526489257812,21.218090057373047,0.14453125,0.96875,0.011523665976710618,5.863178375002462
161,0.21087636053562164,0.21106606125831603,21.216028213500977,0.14453125,0.96875,0.01176625001244247,5.875034625001717
162,0.21086175739765167,0.21101805716753005,21.218128204345703,0.14453125,0.96875,0.011500334017910063,5.886543542030267
163,0.21083924174308777,0.2109795868396759,21.216337203979492,0.14453125,0.96875,0.012323917006142437,5.898876667022705
164,0.21083807945251465,0.21094336956739426,21.217735290527344,0.14453125,0.96875,0.012297457957174629,5.911182584008202
165,0.2108316719532013,0.21091836243867873,21.21599769592285,0.14453125,0.96875,0.010396957979537547,5.921589833975304
166,0.2108173966407776,0.21089634597301482,21.21756935119629,0.14453125,0.96875,0.014314541011117399,5.93591237498913
167,0.21081537008285522,0.2108797013759613,21.216094970703125,0.14453125,0.96875,0.013972374959848821,5.949893791985232
168,0.21079877018928528,0.2108641594648361,21.217533111572266,0.14453125,0.96875,0.014617375039961189,5.964518124994356
169,0.2107948362827301,0.2108478233218193,21.21611976623535,0.14453125,0.96875,0.012380166968796402,5.97690829198109
170,0.21079261600971222,0.21083604097366332,21.217559814453125,0.14453125,0.96875,0.014179458026774228,5.991096584009938
171,0.21077971160411835,0.21082661002874375,21.216142654418945,0.14453125,0.96875,0.011381832999177277,6.002547500014771
172,0.21077556908130646,0.2108169451355934,21.217369079589844,0.14453125,0.96875,0.012612125021405518,6.0151704589952715
173,0.21076343953609467,0.2108083263039589,21.216299057006836,0.14453125,0.96875,0.012298958958126605,6.0274801250197925
174,0.2107614278793335,0.21080074608325958,21.21680450439453,0.14453125,0.96875,0.01293370797066018,6.040424291975796
175,0.2107572853565216,0.21079308092594146,21.216249465942383,0.14453125,0.96875,0.01066158403409645,6.051093625021167
176,0.2107558697462082,0.2107856422662735,21.21689224243164,0.14453125,0.96875,0.014755458978470415,6.065858624991961
177,0.21074853837490082,0.21077948957681655,21.216304779052734,0.14453125,0.96875,0.011496666993480176,6.077363958989736
178,0.2107478231191635,0.2107728064060211,21.216632843017578,0.14453125,0.96875,0.013877624995075166,6.0912508749752305
179,0.21074500679969788,0.21076771169900893,21.216283798217773,0.14453125,0.96875,0.010563875024672598,6.101823167002294
180,0.21074414253234863,0.21076272875070573,21.216691970825195,0.14453125,0.96875,0.013525207992643118,6.115358833980281
181,0.21074044704437256,0.21075788140296936,21.216323852539062,0.14453125,0.96875,0.012924249982461333,6.130161624983884
182,0.21073982119560242,0.21075395494699478,21.21657371520996,0.14453125,0.96875,0.014461333979852498,6.1446312090265565
183,0.2107391059398651,0.21075038015842437,21.216238021850586,0.14453125,0.96875,0.016216374991927296,6.16085845901398
184,0.21073785424232483,0.21074794679880143,21.21663475036621,0.14453125,0.96875,0.01433545898180455,6.17520387499826
185,0.21073754131793976,0.21074558943510055,21.216197967529297,0.14453125,0.96875,0.011546291003469378,6.1867600419791415
186,0.2107367366552353,0.21074361503124237,21.216707229614258,0.14453125,0.96875,0.01381370797753334,6.200591375003569
187,0.21073496341705322,0.21074170172214507,21.21614646911621,0.14453125,0.96875,0.012593667022883892,6.213194208976347
188,0.21073202788829803,0.21074034422636032,21.216650009155273,0.14453125,0.96875,0.014816582959610969,6.2280202499823645
189,0.21072906255722046,0.21073876470327377,21.2161865234375,0.14453125,0.96875,0.014359875000081956,6.242391416977625
190,0.21072693169116974,0.21073717027902603,21.216585159301758,0.14453125,0.96875,0.01274366700090468,6.255144833994564
191,0.21072448790073395,0.21073544919490814,21.216217041015625,0.14453125,0.96875,0.011456084030214697,6.266681458975654
192,0.2107238620519638,0.21073385328054428,21.216588973999023,0.14453125,0.96875,0.013122082978952676,6.279813834000379
193,0.21072036027908325,0.21073225736618043,21.21615219116211,0.14453125,0.96875,0.01139858301030472,6.291222084022593
194,0.21071985363960266,0.21073038280010223,21.216550827026367,0.14453125,0.96875,0.01323095802217722,6.304462208994664
195,0.2107188105583191,0.21072858273983003,21.21613883972168,0.14453125,0.96875,0.011631875007878989,6.316103584016673
196,0.21071681380271912,0.21072670966386794,21.216527938842773,0.14453125,0.96875,0.010681583022233099,6.32679449999705
197,0.21071402728557587,0.21072471737861634,21.21619987487793,0.14453125,0.96875,0.009932542045135051,6.336736834025942
198,0.210713729262352,0.2107226237654686,21.216508865356445,0.14453125,0.96875,0.010059208027087152,6.346805084031075
199,0.2107132524251938,0.210720793902874,21.21608543395996,0.14453125,0.96875,0.009940457995980978,6.356754874985199
200,0.2107122540473938,0.21071921288967133,21.216524124145508,0.14453125,0.96875,0.010565166012383997,6.367332542024087
201,0.21070799231529236,0.21071774512529373,21.216144561767578,0.14453125,0.96875,0.009561541955918074,6.37695987499319
202,0.21070712804794312,0.21071609556674958,21.21637535095215,0.14453125,0.96875,0.010373500001151115,6.38734374998603
203,0.21070516109466553,0.2107144221663475,21.216129302978516,0.14453125,0.96875,0.010569916979875416,6.397921374998987
204,0.21070469915866852,0.21071290224790573,21.21631622314453,0.14453125,0.96875,0.012752667011227459,6.410684459027834
205,0.2107037901878357,0.21071138679981233,21.216014862060547,0.14453125,0.96875,0.010035708954092115,6.420730667014141
206,0.21070155501365662,0.21070988476276398,21.216320037841797,0.14453125,0.96875,0.01643783296458423,6.43717829202069
207,0.21069934964179993,0.21070835888385772,21.216068267822266,0.14453125,0.96875,0.010967082984279841,6.448155042016879
208,0.21069872379302979,0.21070689111948013,21.216279983520508,0.14453125,0.96875,0.012403625005390495,6.4605703339912
209,0.21069756150245667,0.21070539057254792,21.216066360473633,0.14453125,0.96875,0.009252458985429257,6.469831624999642
210,0.21069706976413727,0.2107038214802742,21.216218948364258,0.14453125,0.96875,0.012265792000107467,6.482108584023081
211,0.21069683134555817,0.21070230305194854,21.21605682373047,0.14453125,0.96875,0.012074875005055219,6.494258042017464
212,0.2106965035200119,0.21070118695497514,21.216293334960938,0.14453125,0.96875,0.01128412497928366,6.505551084002946
213,0.21069568395614624,0.210700124502182,21.216047286987305,0.14453125,0.96875,0.01321133301826194,6.518772749986965
214,0.2106950432062149,0.21069917678833008,21.21627426147461,0.14453125,0.96875,0.013178249995689839,6.531959916988853
215,0.2106935679912567,0.2106982111930847,21.21607780456543,0.14453125,0.96875,0.011755874962545931,6.543724542018026
216,0.2106933742761612,0.21069718897342682,21.216249465942383,0.14453125,0.96875,0.00975650001782924,6.553488667006604
217,0.2106911689043045,0.21069637089967727,21.21604347229004,0.14453125,0.96875,0.013188250013627112,6.566685375000816
218,0.2106907218694687,0.21069555282592772,21.216197967529297,0.14453125,0.96875,0.011345540988259017,6.578041709028184
219,0.21068887412548065,0.21069475263357162,21.216041564941406,0.14453125,0.96875,0.010860832990147173,6.588911792030558
220,0.21068814396858215,0.210693883895874,21.216157913208008,0.14453125,0.96875,0.012761832971591502,6.601683792017866
221,0.21068726480007172,0.21069299131631852,21.216012954711914,0.14453125,0.96875,0.011375542031601071,6.61313691700343
222,0.2106868475675583,0.21069203466176986,21.216144561767578,0.14453125,0.96875,0.011091209016740322,6.624239124997985
223,0.21068675816059113,0.21069106906652452,21.21601104736328,0.14453125,0.96875,0.012121125007979572,6.636369250016287
224,0.21068589389324188,0.210690176486969,21.21615982055664,0.14453125,0.96875,0.011520500003825873,6.647898041992448
225,0.2106848657131195,0.2106892615556717,21.216020584106445,0.14453125,0.96875,0.011759250017348677,6.659667042025831
226,0.21068476140499115,0.21068839132785797,21.216144561767578,0.14453125,0.96875,0.012809042003937066,6.6724846250144765
227,0.21068356931209564,0.21068753004074098,21.216032028198242,0.14453125,0.96875,0.011406167002860457,6.683901834010612
228,0.2106831669807434,0.2106867700815201,21.216106414794922,0.14453125,0.96875,0.024553416995331645,6.708464667026419
229,0.21068261563777924,0.21068601459264755,21.216018676757812,0.14453125,0.96875,0.014240582997445017,6.7227193749859
230,0.21068231761455536,0.2106853887438774,21.216123580932617,0.14453125,0.96875,0.012187707994598895,6.734915875014849
231,0.21068209409713745,0.21068480610847473,21.21601104736328,0.14453125,0.96875,0.010381208034232259,6.745380959007889
232,0.21068209409713745,0.21068428903818132,21.21601104736328,0.14453125,0.96875,0.011319415993057191,6.756710083980579
233,0.21068201959133148,0.21068381369113923,21.216127395629883,0.14453125,0.96875,0.00973083300050348,6.7664513339987025
234,0.21068143844604492,0.21068333983421325,21.216018676757812,0.14453125,0.96875,0.012899667024612427,6.779360249987803
235,0.21068143844604492,0.21068289428949355,21.216018676757812,0.14453125,0.96875,0.012263332959264517,6.791631959029473
236,0.21068137884140015,0.2106825515627861,21.216110229492188,0.14453125,0.96875,0.010692625015508384,6.80233329202747
237,0.21068035066127777,0.210682213306427,21.215984344482422,0.14453125,0.96875,0.011822874948848039,6.814164666982833
238,0.21068035066127777,0.21068189144134522,21.215984344482422,0.14453125,0.96875,0.013772499980404973,6.8279472499853
239,0.21068035066127777,0.21068160980939865,21.215984344482422,0.14453125,0.96875,0.011261457984801382,6.839218250010163
240,0.21068035066127777,0.21068138331174852,21.215984344482422,0.14453125,0.96875,0.010361958004068583,6.849590249999892
241,0.21068035066127777,0.21068118661642074,21.215984344482422,0.14453125,0.96875,0.011409665981773287,6.861084249976557
242,0.21068035066127777,0.21068101227283478,21.215984344482422,0.14453125,0.96875,0.011117750022094697,6.87221237499034
243,0.21068035066127777,0.2106808379292488,21.215984344482422,0.14453125,0.96875,0.015032749972306192,6.887254292028956
244,0.21068035066127777,0.21068067103624344,21.215984344482422,0.14453125,0.96875,0.010464791033882648,6.897730500029866
245,0.21068035066127777,0.2106805622577667,21.215984344482422,0.14453125,0.96875,0.011326291947625577,6.909064708976075
246,0.21068035066127777,0.21068045347929001,21.215984344482422,0.14453125,0.96875,0.010103667038492858,6.919176542025525
247,0.21068035066127777,0.21068035066127777,21.215984344482422,0.14453125,0.96875,0.014248792023863643,6.933433750004042
